@relation 'wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M6'

@attribute -0.512density+0.437alcohol-0.427residualsugar-0.407totalsulfur-0.3freesulfur... numeric
@attribute 0.588fixedacid-0.581pH+0.345citricacid-0.29freesulfur-0.244totalsulfur... numeric
@attribute -0.591volacid+0.504citricacid+0.433sulphates+0.279freesulfur-0.214residualsugar... numeric
@attribute -0.711chlorides-0.442sulphates+0.306freesulfur-0.274volacid+0.274residualsugar... numeric
@attribute 0.643volacid+0.401sulphates+0.337alcohol-0.329chlorides+0.293totalsulfur... numeric
@attribute 0.494freesulfur-0.481sulphates+0.396chlorides-0.328density-0.289residualsugar... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
2.877849,-1.589261,-1.631802,-0.25402,2.171014,0.940785,8
2.213249,-0.926919,0.32957,0.429284,1.195415,0.629801,8
0.593188,-1.002902,0.80947,-0.62781,-0.897498,-0.129545,6
1.477658,-1.072392,0.846925,1.19847,0.268486,2.226896,8
2.877849,-1.589261,-1.631802,-0.25402,2.171014,0.940785,8
-1.235145,-0.236061,0.429097,1.142673,0.347548,0.021239,7
1.240377,1.152031,-1.677734,0.862512,-0.8523,-1.153959,5
2.779422,-1.536864,0.346404,-0.035439,1.116819,0.354817,7
2.883983,1.881499,-1.261947,0.564022,1.126193,1.10632,8
3.891342,-0.873239,-0.171449,0.604697,0.132317,0.861234,7
0.710763,-1.655281,-0.369153,0.284309,-0.647957,1.005187,6
3.909972,-0.942866,-0.185831,0.606899,0.102568,0.873502,7
-2.662472,0.689387,-1.505216,-0.892961,-1.70085,-1.722066,5
0.300045,1.292048,-0.831966,0.965832,-1.033556,-0.58005,7
-2.57039,-1.56035,2.621205,0.35505,0.803887,-0.591027,6
1.08826,0.819258,-0.427745,1.893837,0.002007,0.484961,8
-2.57039,-1.56035,2.621205,0.35505,0.803887,-0.591027,6
1.3299,-0.012433,0.3587,0.273352,1.482655,-0.597855,7
-2.57039,-1.56035,2.621205,0.35505,0.803887,-0.591027,6
-0.80367,0.891829,-0.005861,-1.868587,-0.166734,0.967645,5
0.370158,-0.116933,-0.493816,1.881778,-1.443816,-0.155855,5
1.08826,0.819258,-0.427745,1.893837,0.002007,0.484961,8
1.589742,-1.251607,-0.312373,1.59391,-0.838619,0.924923,7
0.300045,1.292048,-0.831966,0.965832,-1.033556,-0.58005,7
1.3299,-0.012433,0.3587,0.273352,1.482655,-0.597855,7
1.145949,-0.088452,2.414969,-1.097841,0.281485,-0.110031,7
-2.560821,-1.554608,2.618279,0.353627,0.796992,-0.597528,6
2.032168,0.011295,1.499011,-0.712566,0.677536,-0.53204,6
-0.80367,0.891829,-0.005861,-1.868587,-0.166734,0.967645,5
0.169776,0.352582,-0.445381,-1.536133,-0.305272,0.483061,5
-2.073884,0.119496,-1.521334,0.402271,-0.768461,-1.640109,5
-2.388683,0.712744,-0.411324,0.04338,-0.194116,-1.137623,6
-2.388683,0.712744,-0.411324,0.04338,-0.194116,-1.137623,6
-2.388683,0.712744,-0.411324,0.04338,-0.194116,-1.137623,6
-2.388683,0.712744,-0.411324,0.04338,-0.194116,-1.137623,6
1.982016,0.988975,1.138982,0.642213,-0.409212,0.807275,6
-3.523251,1.474051,-0.295071,-0.780692,0.384234,1.527085,5
0.616532,-0.779862,-0.882362,0.664514,0.161814,0.950859,5
5.562664,-1.17317,-4.068056,-0.087885,1.340187,0.175274,5
-2.138722,-0.776632,-0.635391,0.283181,-0.138148,-0.209427,5
0.580068,2.992226,0.047338,1.146527,-0.484741,0.392659,4
-1.050708,-1.34129,-0.416816,-0.347849,0.02641,-0.942393,6
-2.073884,0.119496,-1.521334,0.402271,-0.768461,-1.640109,5
1.617259,-1.552685,0.480038,0.129746,1.386982,-0.051734,7
-0.082243,0.450559,-0.104058,-1.578727,0.250026,-0.259048,5
-0.071837,0.451726,-0.162652,-1.626174,0.281563,-0.225725,5
1.451056,0.557225,-1.000178,1.19978,-0.328521,-0.307798,6
0.476512,-1.759508,-0.056059,0.788968,-0.316059,0.383136,7
3.15185,-0.235892,0.318443,0.921314,-0.503468,-0.229949,7
0.98821,0.879385,0.141008,-0.721231,-0.326299,-0.376512,5
-0.384489,0.143976,-0.973858,1.342092,0.736861,1.176292,6
2.198177,-0.50617,1.871636,0.006103,0.781783,-0.238695,6
-1.4614,-1.263296,-0.709113,0.436763,-1.781011,-1.667923,5
-2.14892,1.726817,1.926227,-4.081268,-1.936364,3.653891,5
1.73598,-1.224137,-1.092901,0.467739,-1.212501,0.145762,6
-2.057914,1.068361,-0.770152,0.981896,-1.545384,-0.610985,7
-2.057914,1.068361,-0.770152,0.981896,-1.545384,-0.610985,7
-2.057914,1.068361,-0.770152,0.981896,-1.545384,-0.610985,7
-2.057914,1.068361,-0.770152,0.981896,-1.545384,-0.610985,7
-2.057914,1.068361,-0.770152,0.981896,-1.545384,-0.610985,7
-2.057914,1.068361,-0.770152,0.981896,-1.545384,-0.610985,7
-2.823628,0.27168,-0.170978,0.597758,-0.539265,1.610362,6
-1.602847,-1.378628,-0.456437,0.157366,-1.043221,-0.716385,5
-2.057914,1.068361,-0.770152,0.981896,-1.545384,-0.610985,7
1.644139,-0.959801,-0.179611,-0.183459,-1.651094,-0.97906,5
0.767859,-0.565417,0.236775,-0.196018,0.023997,0.416866,5
2.127379,0.200488,-0.074238,0.974321,-1.240997,0.122758,7
1.555072,2.942846,-0.108832,0.420248,-0.386679,-1.279288,5
3.086091,-2.70705,-0.221363,-0.868004,2.550159,-0.772897,8
-2.206962,-0.816966,-1.416109,1.097288,1.179823,-0.01414,5
-2.206962,-0.816966,-1.416109,1.097288,1.179823,-0.01414,5
-0.848451,-0.503005,-0.516122,1.686295,-0.49014,0.16337,6
-2.206962,-0.816966,-1.416109,1.097288,1.179823,-0.01414,5
1.746527,0.975229,0.7598,0.129576,1.57098,-0.97747,4
-0.848451,-0.503005,-0.516122,1.686295,-0.49014,0.16337,6
3.513398,-2.307553,-2.193211,1.512978,2.582482,2.111927,5
-2.861466,-1.778018,0.11325,0.170402,1.891344,0.224847,5
1.84766,-0.146134,-0.782926,1.670176,0.33718,0.644261,6
1.684736,-0.02523,1.162891,-0.131033,1.646437,-1.037958,7
-2.861466,-1.778018,0.11325,0.170402,1.891344,0.224847,5
0.725348,1.100019,-0.736679,1.705765,-0.427207,0.090423,6
0.752853,1.684186,-1.0996,1.719764,-0.318061,-0.374612,6
-1.716394,-0.580914,0.612835,0.175795,0.027728,0.775941,5
-1.640513,-0.394355,-0.988869,0.025478,-0.845881,-1.003026,6
3.527168,-1.047301,0.275916,0.665011,-0.860443,-0.249811,7
-2.999526,0.9594,-0.087082,1.463768,0.044706,0.836243,5
-1.833551,-0.295491,1.004768,0.296228,0.260543,0.8008,5
-1.74896,-0.112427,0.94478,0.24878,0.048395,0.812136,6
-1.716394,-0.580914,0.612835,0.175795,0.027728,0.775941,5
-1.054953,0.024626,0.221872,0.561446,0.365749,-0.267331,6
-1.742913,-1.235892,-0.292952,0.473123,0.560788,0.298733,6
1.141082,-0.326289,0.438545,-0.598649,-1.072715,0.104694,5
-0.901402,0.963419,-2.506305,-2.030451,-0.983015,-0.403628,5
0.654912,1.66985,0.809487,-0.765575,-0.043886,0.2275,5
1.008227,-0.207561,0.232855,-0.535495,0.904523,-0.037771,5
1.629829,2.102757,0.825995,-1.203647,0.068357,-2.182191,5
0.654912,1.66985,0.809487,-0.765575,-0.043886,0.2275,5
1.629829,2.102757,0.825995,-1.203647,0.068357,-2.182191,5
-0.901402,0.963419,-2.506305,-2.030451,-0.983015,-0.403628,5
0.193645,2.114568,1.247142,-0.832453,-0.262418,-0.955489,5
0.212012,2.207739,1.249358,-0.878272,-0.275513,-0.969942,6
0.75274,1.747217,-0.100408,0.516887,-0.961944,-0.173963,6
-1.701411,-0.536279,-0.106176,0.075151,-0.116471,-0.426089,3
0.654912,1.66985,0.809487,-0.765575,-0.043886,0.2275,5
1.008227,-0.207561,0.232855,-0.535495,0.904523,-0.037771,5
-1.096459,0.062771,-0.915244,0.001924,0.363659,-0.740442,5
-0.483942,0.006206,-0.947572,-0.706589,0.900056,-0.826142,5
1.060514,-0.882909,-0.965659,0.406286,0.803345,0.655705,6
1.570116,-1.911974,-0.989449,0.64692,-0.1755,0.365561,6
1.570116,-1.911974,-0.989449,0.64692,-0.1755,0.365561,6
1.004152,0.230131,-1.114537,0.710808,-0.163762,0.892695,5
-1.104026,0.042387,-0.109143,0.62421,0.555126,-0.209535,6
0.544412,-0.684475,0.656887,0.101558,2.180705,0.191675,6
-1.76603,-0.227743,0.822552,-0.004892,-0.004406,0.686938,5
1.364269,0.932408,0.500909,-0.1912,0.293886,-0.042337,7
1.570116,-1.911974,-0.989449,0.64692,-0.1755,0.365561,6
1.060514,-0.882909,-0.965659,0.406286,0.803345,0.655705,6
2.265166,0.276172,-0.919493,-0.259636,1.980892,-0.298697,7
-0.228593,1.146281,-1.497112,-1.167528,-0.714776,1.250892,5
-0.228593,1.146281,-1.497112,-1.167528,-0.714776,1.250892,5
-0.106237,-0.527309,-0.963287,-0.557115,-0.927068,-0.098901,5
1.636211,1.771686,0.411331,0.099419,0.66636,1.214801,6
1.636211,1.771686,0.411331,0.099419,0.66636,1.214801,6
-0.106237,-0.527309,-0.963287,-0.557115,-0.927068,-0.098901,5
2.308981,0.589733,-1.304602,0.591829,0.263712,0.342221,6
-0.713231,0.6816,1.413939,0.531075,0.728614,0.499055,6
1.658049,1.553778,0.155282,0.73066,0.510586,0.806985,6
-2.324212,-1.301051,-1.149351,-0.049572,-0.163514,-1.099208,5
1.764468,0.039597,-0.361461,1.361769,-0.309047,-0.454923,6
-2.324212,-1.301051,-1.149351,-0.049572,-0.163514,-1.099208,5
-0.614649,2.102207,0.404967,-6.138158,-1.753991,3.257611,6
-0.008623,1.32762,0.455539,-1.206894,0.547819,-1.794989,5
1.764468,0.039597,-0.361461,1.361769,-0.309047,-0.454923,6
1.913089,-1.371104,0.696167,-0.681168,1.42944,-1.388767,7
0.712072,-1.134721,0.701973,1.76274,-0.514687,1.53519,6
1.529032,-1.976749,0.593167,-0.525912,-1.533937,-0.619645,6
1.561476,-0.670204,0.088345,1.535856,-0.47,1.447065,6
-1.829307,-0.111999,-0.354031,0.898125,-0.244422,0.997904,5
-2.819153,-1.507594,0.669343,1.638708,-0.211117,1.706291,6
-1.27772,-1.545513,-0.08316,1.970506,0.088355,2.574619,6
-1.27772,-1.545513,-0.08316,1.970506,0.088355,2.574619,6
2.742784,-0.251325,-0.864944,-0.359715,1.110993,-0.302293,7
2.229916,-0.615155,0.680276,-0.01362,0.890569,0.509212,6
-1.829307,-0.111999,-0.354031,0.898125,-0.244422,0.997904,5
-1.124976,-1.049323,-0.106151,1.139381,-0.735653,1.268813,6
-1.27772,-1.545513,-0.08316,1.970506,0.088355,2.574619,6
-1.886091,0.011738,0.927172,-0.356585,0.002891,0.952375,5
-1.476101,-0.799042,-0.708599,1.126208,-1.097846,0.303375,5
1.830572,0.765403,-0.045832,-0.749728,-0.080577,0.120268,5
-2.056262,-0.925948,-0.604149,-0.356581,0.07431,0.74013,5
-2.035688,-0.480601,-1.561098,0.849605,-1.048847,-1.050045,6
-2.035688,-0.480601,-1.561098,0.849605,-1.048847,-1.050045,6
0.706507,0.288794,-0.116919,-0.016954,1.160291,0.258816,6
2.574833,1.026567,0.985157,-0.292603,0.619434,-0.953317,6
-2.035688,-0.480601,-1.561098,0.849605,-1.048847,-1.050045,6
-0.360154,-0.390519,-1.004659,1.07383,-0.61953,0.273663,6
1.060143,0.915136,-1.972814,0.737473,-0.011468,0.766988,6
1.028739,0.994643,-2.335695,-0.069259,-0.917335,-0.55168,5
2.865084,0.632952,0.2106,0.519755,0.004657,-0.501948,6
-0.586297,-0.84582,0.336191,0.266604,0.427043,-0.311828,6
-1.822609,-0.210223,0.673484,1.334146,0.9416,0.404376,6
0.600463,1.391772,1.302263,0.341484,0.836266,0.401661,7
0.126695,-0.570121,-0.121851,1.282157,-0.819702,0.421212,5
4.65468,-1.129292,-3.938569,0.080819,1.236512,-0.678886,4
1.158361,1.156711,0.103507,-4.143175,-1.759031,1.027765,6
2.127875,0.221739,-0.994194,-0.540464,-1.290035,1.074216,6
2.268199,-0.504968,0.406012,-0.390945,1.082953,-0.360126,7
2.268199,-0.504968,0.406012,-0.390945,1.082953,-0.360126,7
0.973189,-0.965449,-0.909848,0.465714,0.712002,0.851519,7
0.973189,-0.965449,-0.909848,0.465714,0.712002,0.851519,7
1.631825,0.383205,-0.802736,1.400367,1.072814,2.07005,6
-2.036394,2.372607,2.020529,-3.244012,-1.766822,3.992395,6
2.268199,-0.504968,0.406012,-0.390945,1.082953,-0.360126,7
0.973189,-0.965449,-0.909848,0.465714,0.712002,0.851519,7
3.6507,-2.434768,0.007215,-1.236534,2.625163,-0.235251,7
1.631825,0.383205,-0.802736,1.400367,1.072814,2.07005,6
-1.886118,-0.638358,0.883203,-0.342739,0.115456,0.796556,5
2.861685,0.950493,-0.422236,0.626816,0.691831,1.228536,6
0.950899,1.251962,0.53067,-0.53401,0.285994,0.248955,6
-2.210701,-0.093821,-0.435702,-0.198831,0.99132,-0.382521,5
2.797053,0.899678,-0.542351,0.611356,0.212681,1.111617,7
0.756511,2.712085,-0.793344,-0.260649,0.070953,0.181663,5
0.756511,2.712085,-0.793344,-0.260649,0.070953,0.181663,5
0.597567,3.166598,-0.150071,1.204037,-0.273812,0.907489,5
-0.13971,0.622166,-0.494564,0.678786,-2.177071,-0.21646,6
1.845652,0.749784,-0.600025,0.49094,-1.154663,0.602461,5
-2.618487,-0.036064,-0.294041,-0.843365,-0.130225,-0.97012,5
3.090567,0.127544,-0.268219,0.520913,0.442266,1.068185,6
0.444105,-0.403907,0.666477,-0.07107,0.136849,-0.370213,8
0.840926,2.28288,-0.705109,0.051311,0.669464,-0.775367,4
1.565862,0.271834,0.223456,-0.484003,-0.161369,-0.607742,6
-2.805511,-0.668341,-1.800144,0.252237,1.516026,-0.629656,5
0.805119,-1.731295,-0.0755,-0.570128,-0.898857,-1.869087,6
-2.387383,-0.33993,-1.224282,-4.297285,-2.009766,3.271825,5
1.350568,2.315569,1.603481,0.037905,0.743771,0.299016,6
0.990427,-1.360904,-0.784421,-0.965032,-0.897339,1.527139,5
0.264507,0.071768,-0.490603,-0.041521,-0.686941,-0.884953,6
0.095332,-1.210692,0.67578,-0.18457,0.489436,0.288953,6
2.340987,-0.777861,0.03277,0.14286,0.125366,0.935247,6
2.081158,-0.988291,0.299367,0.310394,0.494695,1.258928,7
-1.239951,0.052346,-0.833306,-0.595319,0.445595,-0.108233,5
0.990427,-1.360904,-0.784421,-0.965032,-0.897339,1.527139,5
-2.659927,-0.862965,-1.776642,-0.161975,-0.514403,-0.911434,5
1.448438,1.622532,0.460558,0.482378,-0.576141,0.560694,6
-2.659927,-0.862965,-1.776642,-0.161975,-0.514403,-0.911434,5
1.245848,-1.3784,-0.677596,-0.219659,-1.059927,0.179809,5
0.25882,-1.236931,-0.692225,0.545195,-1.877497,-0.189695,6
0.25882,-1.236931,-0.692225,0.545195,-1.877497,-0.189695,6
-1.472853,-0.910794,-1.163517,0.330077,1.24221,-0.099255,6
1.682922,0.005075,-1.393147,-0.159997,3.038232,0.522386,7
-3.212923,0.888063,0.122612,-0.023293,0.800073,0.52435,5
0.296082,-1.376185,-0.72099,0.549599,-1.936996,-0.165158,6
-1.510536,-0.254207,0.818455,-0.431724,0.088534,0.170834,4
-1.467639,0.010101,0.628971,-0.370091,0.146783,0.246833,6
0.969513,0.369914,0.522905,0.545239,-0.622026,0.188536,6
-0.985776,0.113448,0.224241,1.004787,-0.567339,-0.465541,7
0.969513,0.369914,0.522905,0.545239,-0.622026,0.188536,6
-0.449547,1.848859,0.228451,-5.757529,-1.381439,2.299367,6
-1.467639,0.010101,0.628971,-0.370091,0.146783,0.246833,6
1.347779,-1.711725,1.970932,-0.280486,1.525106,-0.066303,7
1.396341,-0.063194,0.467601,0.30117,1.790008,-0.666619,7
1.993373,0.875927,-0.777545,1.109181,0.290884,0.085694,6
-0.034929,-0.564851,1.681396,-0.612282,0.876929,0.622196,7
0.011966,-0.563105,1.661072,-0.396713,0.976706,0.518597,6
-0.493068,-1.414207,1.903642,0.368025,1.325201,0.501736,7
1.347779,-1.711725,1.970932,-0.280486,1.525106,-0.066303,7
0.603861,-0.679171,-0.7685,0.566862,-1.260746,-0.256225,6
1.396341,-0.063194,0.467601,0.30117,1.790008,-0.666619,7
-0.166524,0.062212,0.16452,1.229635,-1.834882,-0.002857,6
-0.166524,0.062212,0.16452,1.229635,-1.834882,-0.002857,6
-3.650445,-0.954392,1.689808,0.268366,1.178711,-0.334349,6
1.573448,-1.354892,0.079678,0.517302,-0.76435,0.923305,6
-0.166524,0.062212,0.16452,1.229635,-1.834882,-0.002857,6
-3.650445,-0.954392,1.689808,0.268366,1.178711,-0.334349,6
1.195811,1.374573,0.397088,-0.127619,-0.50484,-0.431264,7
0.225857,-0.204542,0.002176,-0.218618,-0.037724,-0.642131,7
0.225857,-0.204542,0.002176,-0.218618,-0.037724,-0.642131,7
0.225857,-0.204542,0.002176,-0.218618,-0.037724,-0.642131,7
2.114311,-0.621016,0.048019,0.733083,0.111404,1.363193,7
-0.13437,0.161971,2.278723,-2.339101,1.199556,-1.933213,6
0.306444,1.598997,0.436697,-0.960345,-1.125626,1.043619,5
-1.479621,0.809076,-0.588594,0.079628,-1.338904,-1.039606,6
1.038855,0.158681,2.034965,-0.661565,0.126268,-0.277672,6
1.674646,0.213064,-0.774272,0.02522,1.080478,0.538544,7
1.038855,0.158681,2.034965,-0.661565,0.126268,-0.277672,6
0.306444,1.598997,0.436697,-0.960345,-1.125626,1.043619,5
-1.479621,0.809076,-0.588594,0.079628,-1.338904,-1.039606,6
-0.101805,-0.395849,0.722193,-0.300435,-0.019149,0.027129,6
0.898536,0.723226,0.865777,-0.078599,0.417748,0.133507,6
2.114311,-0.621016,0.048019,0.733083,0.111404,1.363193,7
-0.13437,0.161971,2.278723,-2.339101,1.199556,-1.933213,6
-1.679562,-0.901061,-1.280176,-0.116854,1.468339,0.337486,6
-3.978599,0.088876,0.907854,0.375637,-0.386547,-0.701772,6
0.84666,-0.291077,-1.904441,-0.933944,-1.022218,-1.151305,5
-1.367916,-0.475536,-1.078171,-0.47597,0.563949,-0.122007,5
1.947661,-0.803946,0.185897,0.187195,-0.319095,0.167616,6
-3.959968,0.019249,0.893471,0.377839,-0.416297,-0.689504,6
0.84666,-0.291077,-1.904441,-0.933944,-1.022218,-1.151305,5
0.170752,0.290554,-2.603813,-0.963789,-1.052414,-1.108626,4
-1.367916,-0.475536,-1.078171,-0.47597,0.563949,-0.122007,5
-1.748691,-0.271922,1.844416,0.128574,1.080379,-1.827792,6
0.986459,-1.489961,0.509481,0.017417,0.489488,0.680879,6
2.206609,-0.311392,1.074821,-0.197124,1.048372,0.027047,6
-1.748691,-0.271922,1.844416,0.128574,1.080379,-1.827792,6
0.06881,-0.24883,-0.13564,-0.800234,-0.320115,0.110412,5
0.638288,-0.644197,-0.28439,0.709987,0.01051,-0.093619,6
1.915205,1.03828,0.605371,1.049261,-0.463186,0.505823,5
0.492895,1.441031,0.194547,-1.192149,-0.929803,0.747311,5
-1.562126,0.40261,-1.515437,0.590054,-0.535395,-2.3994,5
0.689682,0.856014,0.818226,0.1035,0.928958,-1.242154,6
-1.562126,0.40261,-1.515437,0.590054,-0.535395,-2.3994,5
0.006957,-0.147957,-0.372671,0.005103,0.655408,0.630163,5
-0.056757,-0.158309,-0.47449,0.010195,0.628433,0.862772,5
-0.443106,-1.100834,0.466515,-0.182123,-0.348768,0.903934,5
-0.860962,-1.245945,-0.269618,0.021621,-0.721071,-0.168707,5
-2.229226,1.603365,-0.893777,0.795139,-1.396197,-1.108251,7
-2.229226,1.603365,-0.893777,0.795139,-1.396197,-1.108251,7
-2.229226,1.603365,-0.893777,0.795139,-1.396197,-1.108251,7
-2.783528,1.090208,-0.836297,1.059658,-1.155202,-0.982277,7
-0.986272,0.443322,0.819372,0.684018,0.244578,-0.861762,6
-0.986272,0.443322,0.819372,0.684018,0.244578,-0.861762,6
-2.229226,1.603365,-0.893777,0.795139,-1.396197,-1.108251,7
0.869897,1.345395,-1.347615,1.284762,0.095035,-0.325331,6
-0.860962,-1.245945,-0.269618,0.021621,-0.721071,-0.168707,5
-2.229226,1.603365,-0.893777,0.795139,-1.396197,-1.108251,7
-2.783528,1.090208,-0.836297,1.059658,-1.155202,-0.982277,7
-0.125019,-0.761849,-1.938006,0.329625,0.900328,-1.218476,5
-0.986272,0.443322,0.819372,0.684018,0.244578,-0.861762,6
1.664285,0.890318,1.308401,0.106762,-0.142793,-0.087916,6
1.306338,-0.538356,-2.929164,-0.203496,-0.480419,-0.692122,5
1.280977,0.725186,-0.300879,-0.230748,0.87152,0.081117,6
3.237893,-1.46985,-0.551721,0.390254,-0.525017,-0.014048,5
1.182882,-1.108558,-0.493375,-0.706396,2.974553,-1.592398,8
-0.167452,-0.23776,-1.192209,0.508994,1.277741,1.932274,6
-0.167452,-0.23776,-1.192209,0.508994,1.277741,1.932274,6
-0.698686,-0.657873,-0.55317,1.214717,-0.745048,0.605885,6
-0.637231,-1.087141,-0.301401,0.085349,-0.1915,0.005773,5
-2.248097,-0.620271,2.454069,0.104424,1.122445,-1.087228,7
0.679723,-0.048773,-2.119829,-0.870241,-1.16894,-0.322594,5
0.086065,0.460368,-2.39598,-0.292275,-1.04729,-0.707528,4
-1.335231,-0.742248,-0.816761,0.81874,-0.980222,-0.018545,6
1.990421,-1.216108,0.064619,-0.543608,-0.604647,-0.554005,6
0.709562,-0.543119,-1.159282,0.204763,-1.471369,0.001997,6
-0.00744,-1.085312,0.045891,0.195544,-0.448466,-0.294655,6
0.31084,-0.972433,-0.097424,-0.427108,-0.20325,0.902955,5
0.368227,0.840803,-2.242087,0.947854,-0.593483,-0.121702,8
1.811489,1.61002,-0.510353,-0.281467,-0.409369,-0.278527,6
0.331429,1.481549,0.072251,-0.343131,-1.587579,0.638622,6
0.60441,0.757645,0.234071,-0.355883,-1.51196,0.889613,6
1.692841,1.3579,-0.470774,-0.200103,-0.441102,-0.318356,6
-2.319458,0.705583,-0.594595,-0.05672,-0.651679,0.748811,6
0.601873,0.131372,-0.483734,0.230601,-2.403703,-0.463432,6
2.268739,0.155336,0.40959,0.36365,0.678763,-0.264672,7
0.601873,0.131372,-0.483734,0.230601,-2.403703,-0.463432,6
0.605359,0.065257,0.033871,0.493876,-0.805626,0.451375,5
0.693379,-0.200308,-2.586077,-1.20849,0.015375,0.338088,6
-1.257706,-0.834281,-1.107521,0.251818,0.309126,0.743019,5
2.509881,-0.662368,-0.844956,0.53883,-0.493241,0.053314,7
2.474352,0.98729,-1.848108,0.207186,0.885686,0.359558,7
1.185926,0.956969,0.592076,-0.067007,0.470813,0.901101,7
0.440684,-0.766362,1.961027,-0.657082,-0.144401,0.639897,5
-1.276871,0.309126,-1.32577,2.009968,0.563639,-0.143293,6
1.744692,0.499976,0.412491,0.774365,0.200089,1.173939,6
1.429225,-4.530282,1.416601,-0.984082,0.259246,-0.947343,6
2.796367,-1.057032,0.238416,-0.464548,-0.940065,-0.660051,6
1.994988,-0.877756,0.50428,-0.185368,-0.649054,-0.332417,6
2.094517,-0.67121,0.979701,-0.195876,-0.712321,-0.219448,6
2.123049,1.233271,0.180955,0.125709,0.179963,0.59854,6
-2.590834,-0.892492,-2.01757,-0.327017,-0.555679,-0.907149,6
-2.310723,-0.886619,-0.569891,0.262542,-0.485103,-1.327975,6
-0.225355,-0.519394,0.371714,0.308468,-0.659816,0.103412,5
-0.206664,-0.608881,0.3047,0.332245,-0.583514,0.1074,5
-1.366122,-1.502453,0.526936,-0.485427,0.689368,0.585164,5
3.24064,0.562891,-1.197214,1.333376,0.123397,0.301655,7
1.535221,0.56585,0.383793,-0.494769,0.853123,-0.496419,6
-1.874003,-0.50796,-0.787684,0.657601,-0.076508,0.620201,5
1.907416,0.404196,-0.751295,0.937453,-0.361137,0.191777,6
1.68599,-2.881835,1.012271,-1.3335,0.170606,-1.362888,5
2.583508,-1.786692,-2.369462,-0.780859,2.453831,0.202362,6
3.260147,0.806044,-0.19507,0.043687,-0.718507,0.049093,6
-1.300845,-0.035501,-0.045156,0.199534,0.5092,-0.047713,6
-0.038108,-1.274676,-0.154741,0.054142,-0.233394,-0.044009,6
-0.260088,-0.817246,-0.516038,0.981015,-0.80445,1.109671,6
-1.452957,-0.178161,0.161111,0.31715,0.480236,0.071766,6
-0.080615,-0.007853,1.149732,0.162334,-0.13356,0.738332,7
-0.892486,-0.214572,-0.977859,-0.256394,-1.475382,-2.017986,6
-1.465613,0.704179,-1.496886,-1.321517,1.70136,-1.35302,5
-0.892486,-0.214572,-0.977859,-0.256394,-1.475382,-2.017986,6
-0.47443,-0.624867,0.729658,-0.22329,0.021294,1.550349,5
-1.458147,-0.672695,0.63668,0.214285,0.293969,1.380538,5
-1.516796,-0.532479,0.616369,0.236101,0.468086,1.51968,5
-2.606667,1.349213,-0.448342,0.616837,-1.127042,-0.442631,7
-2.606667,1.349213,-0.448342,0.616837,-1.127042,-0.442631,7
-2.606667,1.349213,-0.448342,0.616837,-1.127042,-0.442631,7
-2.606667,1.349213,-0.448342,0.616837,-1.127042,-0.442631,7
-2.606667,1.349213,-0.448342,0.616837,-1.127042,-0.442631,7
1.0579,0.989554,0.007163,-1.126182,-0.672207,0.097766,5
2.665824,-0.756084,0.284601,0.566812,-0.804682,0.525889,6
2.128481,-0.005304,0.699461,1.095672,-0.129189,1.422599,7
-2.606667,1.349213,-0.448342,0.616837,-1.127042,-0.442631,7
2.005082,0.115215,1.415246,-0.574365,0.488829,-0.268372,5
0.811764,-0.49388,-0.382851,-1.204414,0.678572,-0.237442,6
0.900312,0.110194,0.228956,-0.865847,0.878236,0.367451,7
-0.667591,-0.769975,1.614689,-0.307262,0.887158,0.61413,6
1.22941,-0.643864,1.034211,-0.611382,0.281291,-0.547503,6
1.062942,-0.629358,0.592974,0.998401,-0.584449,1.108727,7
-3.52595,-1.374266,1.496616,0.334845,0.870401,-0.15081,5
-1.708968,0.993865,0.203207,-0.4871,-0.330463,-0.477015,6
2.279147,-0.787362,0.368744,-0.672838,0.310724,-0.491635,7
2.53538,-0.474636,0.150395,-0.706759,0.886311,-0.69073,7
-3.52595,-1.374266,1.496616,0.334845,0.870401,-0.15081,5
1.293561,1.2075,0.61734,-1.149605,0.419784,-1.116444,5
2.245545,-0.495612,0.716104,0.338074,0.088795,0.763016,6
0.026994,0.310129,-0.986768,-1.606253,-2.035971,0.393984,5
2.903692,1.154721,-0.401463,0.376517,-1.053836,0.229419,6
0.801753,1.178356,0.405545,-0.143727,0.379955,0.956321,5
0.633542,0.574577,-0.852196,0.832699,-1.478014,0.106557,6
0.633542,0.574577,-0.852196,0.832699,-1.478014,0.106557,6
2.896023,1.570812,-1.660762,0.232509,1.48844,1.21879,8
3.389246,-0.100436,-0.184459,0.701268,-0.969538,0.715159,6
-0.699676,-0.087643,0.387617,-0.64189,-0.076012,0.042779,5
1.828549,2.207606,0.107314,0.047877,0.557495,0.648246,6
1.956947,1.943816,0.3395,0.2117,0.340405,0.699754,6
2.136637,0.990901,-1.613762,0.456079,0.472303,0.736976,6
0.411304,-0.932439,-0.220203,-0.553669,-0.34988,0.791642,5
-0.741249,0.664884,-0.033831,0.258823,-0.019798,-0.335199,6
2.136637,0.990901,-1.613762,0.456079,0.472303,0.736976,6
-0.774836,-1.060994,-1.778677,0.532204,-0.604447,-0.548167,6
