@relation wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N6-R44-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
-1.715267,-70.944801,4.589398,-50.863404,162.390692,4.735427,7
-1.716116,-69.004904,0.293063,-51.067786,187.191045,4.669609,6
-1.712496,-54.21319,0.712375,-33.643355,188.122732,4.634968,7
-1.715267,-70.944801,4.589398,-50.863404,162.390692,4.735427,7
-1.720411,-80.592324,3.077369,-64.624548,188.281336,4.813369,5
-1.718472,-93.132372,6.647334,-75.103455,245.870085,4.882651,7
-1.717536,-109.41365,5.782244,-90.927471,217.872281,4.439246,6
-1.725677,-127.582862,18.262189,-111.69476,290.609235,4.491208,6
-1.715596,-84.004464,6.078632,-64.659189,166.314117,5.142459,8
-1.717796,-112.617944,2.750895,-94.324023,338.355727,4.454835,5
-1.729626,-83.155759,23.7142,-68.338065,323.986339,4.581274,6
-1.729626,-83.155759,23.7142,-68.338065,323.986339,4.581274,6
-1.729626,-83.155759,23.7142,-68.338065,323.986339,4.581274,6
-1.715181,-83.727336,4.970535,-63.375739,150.827435,4.555294,8
-1.726647,-124.335267,7.479203,-111.54234,267.075098,5.232525,3
-1.727894,-88.369232,14.865153,-73.610427,361.819525,4.868795,5
-1.717606,-53.780178,1.659894,-36.955036,190.400292,4.787388,5
-1.717917,-66.995725,8.709029,-47.728392,149.039231,4.718106,7
-1.716012,-89.32186,1.973256,-70.134201,195.865051,4.89824,7
-1.718073,-87.780335,1.087849,-70.236392,215.541477,5.021215,5
-1.718645,-71.568339,0.671585,-56.165212,162.67293,4.699054,4
-1.71719,-70.962122,6.648616,-50.974255,257.766261,4.849742,8
-1.716306,-55.321703,0.985693,-37.036442,207.800908,4.931149,7
-1.717051,-59.30542,0.984948,-40.538649,232.088469,4.598595,6
-1.714107,-56.25701,2.823866,-35.453348,211.238561,4.608987,6
-1.718697,-91.764052,2.472866,-75.571109,207.713231,4.224472,7
-1.721589,-76.556646,6.245844,-61.082504,281.735315,4.614183,6
-1.716982,-87.797655,3.669696,-70.328191,200.563343,4.271237,7
-1.716913,-87.763014,3.531201,-70.309138,202.276272,4.272969,7
-1.721589,-76.556646,6.245844,-61.082504,281.735315,4.614183,6
-1.724464,-119.719352,12.963326,-104.678223,330.530062,4.683465,5
-1.716947,-36.632875,0.448116,-17.904209,127.354717,4.751015,5
-1.712929,-58.508676,3.517864,-36.851113,118.931199,5.012555,8
-1.724395,-117.987301,10.884935,-102.942708,327.062427,4.686929,5
-1.720585,-49.969666,1.310504,-33.804436,185.693825,4.958861,6
-1.724395,-117.987301,10.884935,-102.942708,327.062427,4.686929,5
-1.724464,-119.719352,12.963326,-104.678223,330.530062,4.683465,5
-1.724638,-109.032598,11.871961,-94.22876,309.861672,4.792585,5
-1.717259,-74.443544,13.905839,-54.232243,172.343316,4.657485,7
-1.716947,-36.632875,0.448116,-17.904209,127.354717,4.751015,5
-1.712929,-58.508676,3.517864,-36.851113,118.931199,5.012555,8
-1.717709,-65.921854,10.302723,-45.532152,148.401628,4.922488,6
-1.714938,-85.355464,7.326367,-62.921942,152.451856,5.095693,7
-1.713206,-92.630077,2.131947,-71.684387,237.94242,5.028143,7
-1.721572,-233.411167,13.416552,-215.368394,346.300956,4.428854,3
-1.724066,-50.662486,20.705992,-33.586197,206.090473,4.865331,6
-1.716965,-81.302465,8.086443,-61.316331,157.083654,4.778728,7
-1.713968,-78.981517,2.442954,-57.871282,237.466868,4.863599,7
-1.717502,-134.944078,0.516844,-116.987908,255.537423,5.190956,7
-1.712808,-84.281592,0.954551,-63.406916,157.091622,4.28163,7
-1.712184,-54.594241,0.678046,-33.695316,120.6244,4.565686,7
-1.713726,-74.166416,0.503299,-54.462606,158.713739,4.70425,6
-1.719338,-74.270339,13.21094,-56.165212,174.624774,4.872259,6
-1.714072,-66.233623,1.680747,-46.259613,173.374164,4.29895,7
-1.71764,-100.788036,1.070962,-83.905737,249.994999,5.294879,5
-1.726508,-67.740507,25.968984,-51.078178,204.359132,4.451371,5
-1.714644,-73.161826,1.853381,-52.794641,174.540405,5.19442,7
-1.715562,-94.136961,7.377705,-73.343691,208.773575,4.806441,7
-1.716306,-81.042657,1.072295,-63.134984,184.882411,4.449639,6
-1.722906,-95.037628,12.705078,-78.759814,295.776635,4.56915,6
-1.720619,-89.607649,8.437859,-73.617355,246.6378,4.6367,6
-1.716151,-58.846426,3.09029,-40.48842,141.624287,4.631504,6
-1.72831,-105.862945,22.572363,-91.022734,318.090854,4.24006,6
-1.726248,-28.804005,25.068578,-10.98813,60.865391,4.894776,6
-1.72204,-55.997203,6.539843,-40.56463,159.026894,4.607255,6
-1.714713,-54.21319,0.883363,-33.761134,208.334518,4.89824,6
-1.72204,-55.997203,6.539843,-40.56463,159.026894,4.607255,6
-1.71913,-77.665158,10.249341,-59.514998,171.219354,4.882651,5
-1.728275,-104.165536,22.364552,-89.290683,318.090819,4.24006,7
-1.72831,-105.862945,22.572363,-91.022734,318.090854,4.24006,6
-1.723737,-128.899221,15.56213,-111.634139,316.35423,4.638432,6
-1.72372,-128.899221,16.428173,-111.61855,311.315677,4.6367,6
-1.721381,-92.907205,10.160487,-75.283588,263.027226,4.650556,6
-1.725053,-61.886175,15.716698,-45.81794,166.361679,5.000431,6
-1.720792,-90.205206,11.131025,-71.93207,218.79872,4.41673,6
-1.71234,-102.849177,0.573967,-82.005678,147.803897,4.977914,6
-1.717346,-71.25657,13.282214,-50.846084,131.025331,4.51026,6
-1.718541,-74.426223,18.511813,-54.296329,141.751385,4.62804,6
-1.71764,-65.610085,15.550906,-45.906275,199.524771,4.634968,6
-1.720896,-62.492393,19.791175,-43.971574,160.007824,4.820297,7
-1.717346,-71.25657,13.282214,-50.846084,131.025331,4.51026,6
-1.718541,-74.426223,18.511813,-54.296329,141.751385,4.62804,6
-1.715977,-40.045015,0.847458,-21.645439,114.986904,4.421926,7
-1.720792,-90.205206,11.131025,-71.93207,218.79872,4.41673,6
-1.71234,-102.849177,0.573967,-82.005678,147.803897,4.977914,6
-1.713934,-85.390105,0.537732,-66.418952,107.970054,4.837618,6
-1.716047,-65.991136,6.944207,-45.824868,120.979869,4.369964,7
-1.711162,-74.3223,1.216004,-52.649148,189.460274,4.647092,6
-1.718316,-109.153842,1.53794,-92.507102,269.855369,4.71291,6
-1.720879,-74.963159,17.019911,-56.310704,193.131546,4.397677,7
-1.72055,-107.127342,8.15214,-89.112282,233.553819,5.232525,6
-1.712686,-107.248586,2.409594,-85.556382,200.025576,4.475619,7
-1.718316,-109.153842,1.53794,-92.507102,269.855369,4.71291,6
-1.717744,-107.38715,2.092768,-89.200617,317.817016,4.330127,6
-1.715458,-118.160506,6.910155,-97.670345,234.312561,4.797781,8
-1.72928,-165.999749,18.466433,-151.353528,372.014029,4.548365,5
-1.716653,-70.702314,5.003704,-50.991576,200.798573,4.919024,7
-1.720446,-106.538445,10.559794,-89.018751,206.959807,4.685197,7
-1.716653,-70.702314,5.003704,-50.991576,200.798573,4.919024,7
-1.722698,-90.707501,10.713427,-73.639872,300.875585,4.735427,6
-1.715458,-118.160506,6.910155,-97.670345,234.312561,4.797781,8
-1.72928,-165.999749,18.466433,-151.353528,372.014029,4.548365,5
-1.715007,-59.253458,2.078184,-38.874148,125.806055,4.340519,6
-1.721329,-40.807117,18.266537,-19.960154,124.565301,4.513724,7
-1.717138,-84.905131,13.143858,-64.699026,186.100875,4.565686,8
-1.718056,-81.441029,13.316145,-61.297278,187.722992,4.399409,6
-1.724707,-105.395292,12.218302,-90.90149,316.926777,4.707714,5
-1.724776,-98.449768,12.235553,-83.99234,313.308592,4.688662,5
-1.723564,-92.335629,16.445649,-75.236823,228.688037,4.610719,6
-1.72611,-105.949548,12.355463,-91.102408,309.161664,4.835886,5
-1.719372,-61.972778,11.65206,-44.085889,157.349333,4.844546,6
-1.72152,-49.08632,4.790991,-31.96673,236.857809,4.614183,6
-1.718922,-77.959607,7.270422,-59.655294,195.088538,4.326663,5
-1.72152,-49.08632,4.790991,-31.96673,236.857809,4.614183,6
-1.717103,-41.655822,0.621165,-25.050651,198.587194,4.723303,6
-1.719372,-61.972778,11.65206,-44.085889,157.349333,4.844546,6
-1.717502,-60.223407,-0.106694,-42.225667,183.892873,5.180564,3
-1.722663,-74.824595,6.764386,-56.149623,243.374928,4.731963,7
-1.721191,-80.817491,8.220781,-65.010795,212.224254,4.35784,6
-1.72488,-114.072866,15.145295,-97.805445,262.689511,4.576078,6
-1.731046,-68.571891,24.267036,-54.906011,329.088649,3.897114,6
-1.722663,-74.824595,6.764386,-56.149623,243.374928,4.731963,7
-1.713864,-108.07997,2.443058,-87.293629,274.163724,5.180564,7
-1.725642,-75.222967,19.007006,-59.717648,360.74167,4.541437,6
-1.713345,-52.411857,1.473629,-32.164183,122.731735,4.486012,4
-1.712998,-60.310009,6.219794,-39.168597,173.903097,4.098032,8
-1.731133,-98.588332,23.695373,-84.401104,260.896163,4.539705,5
-1.731098,-96.873602,23.76469,-82.675981,260.903057,4.515456,6
-1.731098,-96.873602,23.76469,-82.675981,260.903057,4.515456,6
-1.721225,-128.102478,16.101577,-109.917676,273.066037,4.969254,6
-1.717502,-52.273293,7.323804,-32.347781,203.113441,4.648824,6
-1.731116,-93.39218,24.994428,-79.194559,264.349855,4.532777,6
-1.71738,-90.430373,4.240874,-71.544091,191.387336,5.081837,5
-1.713483,-65.921854,0.607465,-45.546008,134.728057,5.116478,6
-1.718991,-53.970703,10.994262,-36.042245,159.177998,3.968128,6
-1.724707,-57.157677,14.210161,-42.258576,186.531064,4.887847,5
-1.724707,-57.157677,14.210161,-42.258576,186.531064,4.887847,5
-1.715181,-81.111939,1.004139,-61.69565,174.608492,4.399409,5
-1.717744,-72.486326,0.79373,-54.54228,182.526528,4.659217,5
-1.715735,-44.219257,7.412173,-24.759666,160.016518,4.858403,7
-1.715596,-81.82208,1.332813,-62.835339,175.402187,5.130334,6
-1.731289,-127.82535,31.264279,-113.402563,378.925189,4.567418,5
-1.718056,-122.889005,8.934057,-103.363596,213.161622,4.352644,8
-1.724326,-76.314159,15.145849,-59.553103,298.048774,4.792585,6
-1.718056,-122.889005,8.934057,-103.363596,213.161622,4.352644,8
-1.71667,-94.033038,7.913532,-75.172737,174.577073,4.380356,7
-1.71667,-94.033038,7.913532,-75.172737,174.577073,4.380356,7
-1.7254,-39.421476,10.468238,-23.64769,221.094831,4.463495,5
-1.719338,-58.474035,10.82071,-40.620056,146.955262,4.846278,6
-1.713449,-70.962122,0.243769,-50.833959,138.630333,4.418462,6
-1.716705,-121.607287,1.037256,-104.750969,290.065059,4.472155,5
-1.713622,-52.966114,3.343967,-30.749098,206.014211,4.515456,7
-1.729106,-133.333271,19.436555,-118.202075,236.671406,4.756212,6
-1.723945,-88.871527,15.665845,-71.888769,169.221918,4.286826,6
-1.718004,-201.021817,5.366084,-182.814499,301.099522,4.316271,8
-1.71473,-87.866937,2.04382,-66.528072,182.904565,4.901704,6
-1.713241,-91.105872,1.577656,-69.89691,175.186789,5.031608,7
-1.71473,-93.028449,1.905256,-71.724224,177.708413,4.919024,6
-1.71473,-87.866937,2.04382,-66.528072,182.904565,4.901704,6
-1.727582,-108.357099,16.528233,-94.22876,370.31319,4.567418,5
-1.729106,-133.333271,19.436555,-118.202075,236.671406,4.756212,6
-1.715181,-85.390105,5.732638,-65.059292,159.439191,4.56915,8
-1.719874,-78.427261,0.566433,-63.109003,322.038423,4.527581,6
-1.727045,-54.455677,16.909822,-38.971143,310.551704,4.867063,6
-1.713587,-55.477587,9.492782,-33.303873,140.326149,4.870527,8
-1.716982,-87.451245,1.937645,-68.247998,249.059033,4.584738,7
-1.714107,-81.025337,6.980788,-59.809446,155.227502,4.657485,7
-1.715181,-85.390105,5.732638,-65.059292,159.439191,4.56915,8
-1.71376,-57.071074,10.150788,-35.051512,169.440364,5.166708,8
-1.713587,-55.477587,9.492782,-33.303873,140.326149,4.870527,8
-1.715423,-47.492833,0.848012,-28.320763,160.113202,4.709446,6
-1.719874,-78.427261,0.566433,-63.109003,322.038423,4.527581,6
-1.716255,-63.219854,1.055027,-44.03566,132.700865,4.513724,6
-1.716982,-87.451245,1.937645,-68.247998,249.059033,4.584738,7
-1.721797,-75.725261,25.609965,-54.393324,224.124049,4.825494,7
-1.714696,-85.528669,2.823277,-66.386043,168.040071,4.870527,7
-1.717259,-124.811581,5.540034,-106.524589,224.289252,4.846278,7
-1.727582,-92.785962,33.571613,-73.556734,273.257723,4.887847,6
-1.721797,-75.725261,25.609965,-54.393324,224.124049,4.825494,7
-1.722923,-91.209796,13.241996,-73.574054,203.988352,4.957129,6
-1.721399,-54.680844,7.337227,-37.28759,258.113416,4.905168,6
-1.713622,-83.380926,3.066838,-61.321527,189.301652,4.825494,7
-1.729782,-67.220892,23.540839,-52.855262,304.519976,4.544901,5
-1.725227,-131.012323,17.25805,-115.188307,301.55015,4.617647,6
-1.723529,-147.709293,17.710081,-130.802745,279.750593,4.262577,6
-1.715388,-58.041023,1.038572,-38.908789,147.145302,4.70425,7
-1.720273,-44.427103,21.2294,-23.206017,97.845629,4.489476,6
-1.717571,-71.395134,17.646757,-49.155602,153.583786,4.41673,6
-1.714505,-59.080253,0.866251,-39.125296,141.645158,4.314539,7
-1.717034,-63.912675,0.707837,-45.847385,216.439373,4.711178,5
-1.72462,-190.300422,15.474644,-175.373608,350.303309,4.846278,5
-1.717138,-124.828902,5.263027,-106.455307,255.569968,4.932881,7
-1.724031,-110.989816,11.300991,-95.976399,299.311145,4.828958,5
-1.72462,-190.300422,15.474644,-175.373608,350.303309,4.846278,5
-1.717952,-88.750283,9.817506,-69.926355,221.813112,5.192688,6
-1.714453,-71.23925,0.138841,-50.794122,208.566353,4.648824,6
-1.725642,-129.159029,13.568366,-113.04576,241.903932,4.92422,6
-1.720134,-50.835691,10.490824,-33.279624,76.742183,4.981378,4
-1.714211,-70.58107,4.261365,-49.096712,222.110748,5.047196,7
-1.724257,-94.206243,11.283445,-78.780599,298.396847,4.600327,5
-1.719563,-49.311486,9.763934,-30.73351,137.761761,4.080712,6
-1.726924,-104.581228,24.115274,-87.165457,226.417215,4.875723,6
-1.723876,-100.320383,11.058659,-85.618736,301.424091,4.707714,5
-1.717155,-70.425186,1.989434,-52.581598,149.215138,4.749283,6
-1.71861,-65.523482,0.827505,-49.127889,173.475696,4.964058,5
-1.716012,-114.176789,7.082806,-94.242616,212.872058,4.778728,7
-1.71286,-68.294763,0.833255,-47.283255,128.324042,4.730231,6
-1.71402,-68.797058,4.659927,-47.364661,160.276343,4.562222,6
-1.718402,-93.426821,6.179749,-74.9978,201.250655,4.953665,6
-1.718021,-103.351472,1.971247,-85.734783,267.586088,5.042,6
-1.718021,-103.351472,1.971247,-85.734783,267.586088,5.042,6
-1.718194,-62.05938,13.471891,-42.298413,237.659887,4.84801,6
-1.718021,-103.351472,1.971247,-85.734783,267.586088,5.042,6
-1.718506,-100.21646,0.429237,-84.260808,191.288003,4.143066,6
-1.729539,-82.757388,27.490158,-68.305156,183.137613,4.85667,6
-1.729539,-82.757388,27.490158,-68.305156,183.137613,4.85667,6
-1.729539,-82.757388,27.490158,-68.305156,183.137613,4.85667,6
-1.721,-63.670188,9.086997,-47.731856,205.683839,4.333591,6
-1.720342,-50.212153,16.310307,-30.212162,188.163487,5.572007,7
-1.715804,-103.749843,0.189452,-85.454191,138.958314,4.473887,6
-1.729539,-82.757388,27.490158,-68.305156,183.137613,4.85667,6
-1.716428,-28.509556,5.540865,-9.230099,48.185619,4.643628,4
-1.715354,-54.143908,7.014182,-33.927411,126.402227,4.368232,6
-1.721624,-54.594241,6.903989,-40.356784,139.073253,4.43405,5
-1.71525,-93.582705,4.468171,-73.269213,269.666974,4.690394,6
-1.721762,-44.946718,15.512143,-26.541947,135.650859,4.617647,6
-1.71577,-33.290017,6.217023,-12.784267,183.201785,4.536241,6
-1.716272,-54.109267,6.008675,-35.262822,128.950992,4.782192,6
-1.716272,-54.109267,6.008675,-35.262822,128.950992,4.782192,6
-1.71577,-33.290017,6.217023,-12.784267,183.201785,4.536241,6
-1.716636,-54.715485,1.591581,-35.425635,139.679679,4.671341,6
-1.721589,-58.768484,1.344141,-42.407532,194.644336,4.669609,6
-1.716272,-74.166416,0.500753,-56.158283,184.660674,4.723303,7
-1.726508,-78.496543,24.046408,-61.508588,268.656322,4.55183,5
-1.716428,-27.678172,0.743084,-9.235295,205.461028,4.794317,4
-1.718957,-75.863825,10.145592,-57.718861,236.973025,4.496404,5
-1.717779,-54.628882,10.85691,-33.717833,215.222486,4.629772,7
-1.718853,-43.734283,11.271528,-24.841073,124.594001,4.499868,7
-1.714522,-92.595436,0.433221,-73.331567,170.308884,4.887847,7
-1.718194,-108.114611,6.041393,-90.752534,266.022219,5.116478,7
-1.72831,-52.49846,28.911669,-37.166346,188.197435,4.143066,6
-1.72831,-52.49846,28.911669,-37.166346,188.197435,4.143066,6
-1.72831,-52.49846,28.911669,-37.166346,188.197435,4.143066,6
-1.714834,-84.5414,1.212332,-65.199589,176.726444,4.394213,7
-1.718229,-108.114611,5.521743,-90.754266,266.370396,5.114746,7
-1.718194,-108.114611,6.041393,-90.752534,266.36863,5.116478,7
-1.720481,-82.289734,11.772195,-64.763112,175.949203,4.726767,7
-1.714003,-89.962719,0.295176,-69.921159,202.924613,4.764872,7
-1.713674,-115.57975,0.486031,-96.104571,178.185402,4.354376,7
-1.723252,-111.907803,19.044037,-94.098856,228.15079,4.939809,6
-1.715475,-133.541117,1.055806,-113.496093,285.298958,5.305272,7
-1.728362,-100.476267,15.748031,-85.76596,382.635779,4.820297,6
-1.726058,-72.365083,20.825244,-55.946973,142.889931,5.021215,6
-1.719996,-67.731847,1.562241,-51.218474,233.764574,4.813369,7
-1.723737,-66.060418,11.197362,-49.470835,228.556575,4.828958,6
-1.713345,-74.720672,2.20109,-54.287668,109.001768,4.480815,6
-1.725608,-76.296838,14.122657,-61.338847,280.090421,4.548365,5
-1.725192,-86.290771,11.403753,-71.971907,253.137563,4.428854,5
-1.728587,-62.423111,23.316868,-47.485905,248.400335,4.319735,6
-1.728587,-62.423111,23.316868,-47.485905,248.400335,4.319735,6
-1.725608,-76.296838,14.122657,-61.338847,280.090421,4.548365,5
-1.717571,-71.118006,0.949787,-52.815425,146.678099,4.809905,6
-1.718645,-72.122596,1.676175,-54.566529,188.267445,4.790853,6
-1.713241,-40.287502,0.780912,-19.612011,154.346754,4.567418,6
-1.728483,-129.86917,19.263973,-115.179647,314.881537,4.331859,5
-1.715562,-53.884101,0.345579,-35.436027,193.036162,4.764872,5
-1.727305,-99.991293,20.564189,-84.032177,194.705478,4.371696,7
-1.73716,-64.345688,44.162186,-47.43914,201.943181,4.626308,6
-1.719545,-205.248021,6.767504,-188.291243,283.021917,4.08764,7
-1.727305,-99.991293,20.564189,-84.032177,194.705478,4.371696,7
-1.713241,-40.287502,0.780912,-19.612011,154.346754,4.567418,6
-1.728483,-129.86917,19.263973,-115.179647,314.881537,4.331859,5
-1.715562,-53.884101,0.345579,-35.436027,193.036162,4.764872,5
-1.721,-54.5596,12.655021,-36.968892,205.659591,4.70425,6
-1.721,-54.5596,12.655021,-36.968892,205.659591,4.70425,6
-1.721,-54.5596,12.655021,-36.968892,205.659591,4.70425,6
-1.722386,-117.242519,14.056597,-99.348702,259.380532,4.71291,7
-1.71331,-77.630517,1.889356,-57.781215,158.567831,5.074909,6
-1.716272,-39.906451,1.158933,-22.049007,106.037692,4.364768,7
-1.72294,-58.716522,7.110519,-40.654697,207.442079,4.586471,7
-1.714869,-80.038068,2.944348,-60.008632,145.90117,4.49294,7
-1.720758,-72.520967,4.912997,-56.158283,162.321705,4.671341,6
-1.719632,-91.469603,7.096507,-73.634676,215.996834,4.515456,6
-1.721624,-114.748366,8.584078,-98.428983,256.03518,4.039142,6
-1.719632,-91.469603,7.096507,-73.634676,215.996834,4.515456,6
-1.716116,-71.291211,2.163678,-52.817157,221.849381,4.548365,7
-1.717588,-105.862945,7.42764,-87.297093,232.948103,4.778728,6
-1.716047,-37.879951,6.649759,-18.167481,116.531963,4.297218,7
-1.713726,-75.01512,4.331132,-54.772643,156.252495,3.94388,7
-1.718957,-70.650352,10.336117,-52.546957,228.68343,4.437514,5
-1.715735,-79.691658,1.557841,-59.64317,208.583223,4.893044,6
-1.719147,-28.076544,5.538146,-11.350129,202.036019,4.099764,4
-1.730596,-103.022382,29.567562,-89.062053,320.635791,4.693858,6
-1.723356,-47.146423,11.059179,-30.12556,179.419644,5.242918,6
-1.722628,-102.797215,18.282558,-85.398765,214.080718,4.719838,8
-1.712236,-80.834811,3.882288,-59.745361,214.917298,4.686929,8
-1.713795,-101.636741,6.28828,-80.60618,191.785587,4.541437,8
-1.720723,-61.972778,0.738789,-45.762514,254.116899,5.332984,6
-1.714315,-115.371904,8.66067,-94.059019,262.050211,5.135531,8
-1.712236,-80.834811,3.882288,-59.745361,214.917298,4.686929,8
-1.723789,-123.477902,18.904936,-106.55923,254.121697,4.326663,7
-1.721693,-22.395417,17.798519,-4.035678,133.063106,4.745819,5
-1.713275,-92.37027,1.698865,-71.916482,169.065756,5.003895,7
-1.712808,-66.839841,2.115025,-45.584113,117.791389,4.576078,8
-1.710262,-66.337546,0.887815,-43.943861,154.080503,5.090497,7
-1.718194,-90.32645,2.87174,-73.406045,280.199055,4.969254,6
-1.710262,-66.337546,0.887815,-43.943861,154.253708,5.090497,7
-1.732813,-47.579436,31.228114,-33.645087,182.255808,4.633236,5
-1.722421,-50.749089,15.251677,-33.485738,171.866968,4.688662,7
-1.727582,-155.10515,20.875681,-138.972829,308.189724,4.337055,6
-1.718679,-85.355464,14.597239,-64.628012,201.446654,4.757944,8
-1.727582,-155.10515,20.875681,-138.972829,308.189724,4.337055,6
-1.717571,-78.444581,12.675771,-58.200371,202.292518,4.378624,7
-1.727582,-155.10515,20.875681,-138.972829,308.189724,4.337055,6
-1.722317,-63.219854,1.56858,-47.480709,295.84706,4.6367,5
-1.721693,-85.979002,19.340045,-68.086917,161.607303,4.919024,5
-1.718679,-85.355464,14.597239,-64.628012,201.446654,4.757944,8
-1.716462,-83.640733,6.268292,-64.57605,252.314769,5.225597,7
-1.722421,-50.749089,15.251677,-33.485738,171.866968,4.688662,7
-1.717571,-78.444581,12.675771,-58.200371,202.292518,4.378624,7
-1.715735,-86.845027,0.639854,-68.760685,203.151512,4.175974,7
-1.727582,-155.10515,20.875681,-138.972829,306.457673,4.337055,6
-1.714055,-75.136364,0.745457,-56.64499,158.298376,4.080712,6
-1.722317,-63.219854,1.56858,-47.480709,295.84706,4.6367,5
-1.720689,-58.543317,1.397003,-42.33825,241.512731,4.600327,5
-1.730388,-55.321703,30.156667,-40.616591,231.833338,4.520653,5
-1.730042,-60.379291,21.375516,-45.864705,301.34019,4.451371,6
-1.730042,-60.379291,21.375516,-45.864705,301.34019,4.451371,6
-1.730042,-60.379291,21.375516,-45.864705,301.34019,4.451371,6
-1.730042,-60.379291,21.375516,-45.864705,301.34019,4.451371,6
-1.713847,-97.947473,0.278011,-78.744226,127.916265,4.324931,6
-1.728344,-120.637339,19.316073,-106.316743,306.018494,4.292022,5
-1.718298,-108.75547,1.243509,-92.493245,235.027274,4.709446,5
-1.709915,-31.055671,1.18261,-9.21451,9.71199,5.161511,5
-1.72779,-92.699359,16.770513,-78.740762,320.184383,4.605523,5
-1.719441,-75.898466,0.497584,-59.464768,152.116877,4.326663,4
-1.727063,-49.796461,11.696331,-35.410047,330.719721,5.241186,6
-1.730388,-55.321703,30.156667,-40.616591,231.833338,4.520653,5
-1.716376,-89.30454,3.202649,-70.279694,255.07384,4.804709,7
-1.721347,-64.951905,2.26237,-49.453515,228.363659,4.430586,5
-1.721347,-66.666636,2.279691,-51.183833,221.433724,4.432318,5
-1.71913,-43.024142,15.012481,-23.05706,200.406142,4.950201,6
-1.719909,-97.921492,10.690235,-80.374086,252.354589,5.119942,7
-1.714938,-59.409343,7.984546,-37.03471,121.541677,5.158047,7
-1.719805,-36.407708,1.016835,-19.755772,207.671039,4.977914,5
-1.721347,-107.837483,16.707674,-88.869795,277.652629,4.799513,6
-1.713934,-88.871527,1.386437,-68.677547,192.501062,4.432318,6
-1.730942,-63.029329,21.322654,-49.204099,208.551665,5.164976,5
-1.720342,-128.154439,1.41467,-113.177396,197.862972,4.550097,5
-1.717744,-48.3935,1.15746,-31.724243,226.392447,5.203081,6
-1.728448,-65.558123,23.992506,-50.816639,248.266828,4.539705,7
-1.728448,-65.558123,23.992506,-50.816639,248.266828,4.539705,7
-1.728448,-65.558123,23.992506,-50.816639,248.266828,4.539705,7
-1.728448,-65.558123,23.992506,-50.816639,248.266828,4.539705,7
-1.728448,-65.558123,23.992506,-50.816639,248.266828,4.539705,7
-1.728448,-65.558123,23.992506,-50.816639,248.266828,4.539705,7
-1.726058,-131.25481,17.014732,-116.653622,326.572187,4.399409,6
-1.727859,-96.579153,20.338468,-82.194471,223.872036,4.927685,5
-1.728448,-65.558123,23.992506,-50.816639,248.266828,4.539705,7
-1.718939,-34.346568,3.598457,-18.118983,180.052622,4.882651,5
-1.718454,-59.634509,1.174071,-42.293217,307.976214,4.97445,5
-1.715977,-57.036433,2.908598,-38.697479,161.483808,4.880919,7
-1.718957,-35.853452,9.192964,-18.177873,59.041178,3.975057,5
-1.713916,-72.642211,2.720134,-51.518119,218.816093,4.583006,8
-1.72779,-117.779455,21.308486,-102.982545,312.729637,4.543169,5
-1.72779,-117.779455,21.308486,-102.982545,312.729637,4.543169,5
-1.724551,-109.742739,22.420237,-92.39625,223.504997,4.893044,6
-1.72779,-117.779455,21.308486,-102.982545,312.729637,4.543169,5
-1.716358,-46.297718,2.908217,-27.082346,237.684032,4.14653,4
-1.724551,-109.742739,22.420237,-92.39625,223.504997,4.893044,6
-1.710227,-134.909437,1.59799,-113.208573,166.880324,5.021215,5
-1.728483,-121.728531,19.956793,-106.590407,420.60765,4.797781,5
-1.716843,-91.573526,9.420243,-71.537162,169.382826,5.088765,6
-1.717051,-75.136364,12.173996,-54.867905,159.64198,4.368232,7
-1.728483,-121.728531,19.956793,-106.590407,420.60765,4.797781,5
-1.720585,-71.966711,10.490374,-54.161229,185.092804,4.953665,6
-1.721312,-58.422074,14.681209,-40.308286,155.305721,4.863599,6
-1.724257,-106.053471,13.119419,-90.811424,330.865872,4.76314,5
-1.728171,-67.290174,28.842526,-50.967327,233.694807,4.804709,6
-1.714107,-41.58654,3.29152,-19.698614,165.865758,5.346841,7
-1.728725,-121.260877,20.94382,-107.045936,304.669608,4.705982,5
-1.724222,-107.785522,12.773043,-92.553867,340.922124,4.752747,5
-1.724101,-106.070791,12.929049,-90.799299,321.846927,4.740623,6
-1.724257,-106.053471,13.119419,-90.811424,330.865872,4.76314,5
-1.723806,-109.379008,19.147406,-92.728804,221.238729,4.318003,6
-1.725296,-125.712248,19.61357,-109.986958,286.12977,4.570882,6
-1.71861,-55.009934,1.641568,-38.856828,188.665782,4.825494,5
-1.72611,-37.949233,17.482334,-23.160983,147.862701,4.603791,5
-1.717779,-54.88869,2.110054,-37.175006,227.859528,4.480815,5
-1.717606,-55.598831,2.612522,-37.28759,297.080766,4.62804,5
-1.718922,-29.618069,0.879154,-13.326399,73.761843,3.976789,5
-1.717779,-54.88869,2.110054,-37.175006,227.859528,4.480815,5
-1.718922,-29.618069,0.879154,-13.326399,73.761843,3.976789,5
-1.72611,-37.949233,17.482334,-23.160983,147.862701,4.603791,5
