@relation wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N6-R43-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
-18.106443,-181.865335,-178.349272,76.314159,8.58058,-137.698039,5
-27.779081,-221.702503,-224.525746,125.642966,18.136304,-133.506476,7
-22.41634,-138.564065,-135.394412,81.12926,11.551047,-98.484409,6
-26.733182,-171.47303,-172.200491,82.636144,14.854068,-132.62313,6
-25.180347,-213.042249,-215.016787,107.785522,12.765214,-146.652742,6
-20.505923,-275.396078,-272.607477,113.968943,11.724252,-194.66519,6
-20.505923,-275.396078,-272.607477,113.968943,11.724252,-194.66519,6
-34.012282,-245.951215,-254.750033,73.6468,24.891302,-209.214417,6
-20.505923,-275.396078,-272.607477,113.968943,11.724252,-194.66519,6
-17.545363,-200.917894,-197.557715,112.011726,6.716893,-124.43053,6
-42.773774,-190.525589,-213.75239,92.560795,34.478203,-126.855401,6
-42.773774,-190.525589,-213.75239,92.560795,34.478203,-126.855401,6
-42.773774,-190.525589,-213.75239,92.560795,34.478203,-126.855401,6
-26.064559,-213.042249,-218.307684,73.161826,17.594172,-170.762889,6
-37.141682,-193.98969,-205.317303,58.422074,30.420008,-166.155634,7
-19.108643,-150.68842,-147.189678,117.848737,6.715161,-74.30498,6
-42.773774,-190.525589,-213.75239,92.560795,34.478203,-126.855401,6
-25.443861,-58.889727,-60.34465,42.054194,14.062521,-57.590689,4
-28.304551,-135.099963,-137.334309,66.718597,18.477518,-107.750881,6
-21.747665,-148.956369,-151.796933,67.775148,11.171728,-116.082045,5
-25.35324,-280.592231,-280.92132,107.456432,13.807909,-215.207313,6
-34.540453,-147.224319,-158.84638,59.045612,22.281102,-129.453477,6
-27.432914,-193.98969,-196.068151,47.05982,15.884638,-189.347794,6
-25.530619,-138.564065,-140.434679,66.285584,15.188354,-110.002547,6
-25.530619,-138.564065,-140.434679,66.285584,15.188354,-110.002547,6
-27.432914,-193.98969,-196.068151,47.05982,15.884638,-189.347794,6
-21.712816,-150.68842,-148.003742,68.467968,9.825924,-123.40862,6
-18.605759,-206.114046,-203.377406,72.486326,6.173029,-172.702786,6
-19.288308,-193.98969,-190.438986,85.788476,9.133104,-144.401076,7
-42.004311,-278.86018,-298.709482,91.313719,30.747366,-224.9934,5
-19.82682,-214.7743,-211.483404,39.404156,9.806872,-211.968378,4
-28.896774,-247.683265,-253.97061,89.287219,17.535282,-198.094651,5
-32.616664,-225.166605,-231.852321,67.15161,21.784003,-198.874074,7
-30.805597,-135.099963,-142.565102,56.776625,19.610279,-118.091224,7
-20.337948,-180.133284,-176.392054,104.910317,9.817264,-113.432007,7
-24.165573,-273.664028,-275.136271,118.368352,15.685452,-187.355936,7
-45.109808,-197.453792,-222.828336,64.068559,34.91468,-166.69257,6
-45.109808,-197.453792,-222.828336,64.068559,34.91468,-166.69257,6
-45.109808,-197.453792,-222.828336,64.068559,34.91468,-166.69257,6
-21.731938,-185.329436,-182.419591,95.45332,11.887065,-126.560953,7
-23.644191,-273.664028,-274.616656,118.021942,15.513979,-187.026846,7
-24.165573,-273.664028,-275.136271,118.021942,16.031862,-187.009526,7
-30.06092,-185.329436,-193.089024,93.963756,19.833714,-127.063247,7
-21.029556,-213.042249,-209.370302,102.294921,10.165406,-150.32469,7
-20.861876,-187.061487,-183.770591,126.699517,11.026235,-97.549101,7
-37.493842,-237.290961,-252.221239,123.356659,27.640067,-149.198857,6
-22.070779,-292.716586,-288.923395,143.309884,13.626044,-183.545424,7
-31.445608,-391.443483,-402.528608,112.271533,21.558836,-311.630581,6
-37.849571,-152.420471,-169.221364,83.952503,27.627942,-102.710613,6
-19.132164,-242.487113,-239.456024,79.128741,9.285524,-197.471113,7
-28.826175,-237.290961,-243.959356,77.353389,18.986741,-194.007011,6
-23.257632,-119.511506,-117.727493,88.161386,12.094911,-73.161826,6
-29.894712,-289.252485,-299.229098,88.29995,19.821589,-234.138628,5
-26.761848,-261.539672,-268.62376,97.653025,17.239102,-195.808344,5
-39.050818,-258.07557,-277.803629,74.30498,28.502628,-217.961274,6
-39.050818,-258.07557,-277.803629,74.30498,28.502628,-217.961274,6
-29.894712,-289.252485,-299.229098,88.29995,19.821589,-234.138628,5
-20.187676,-155.884573,-152.645638,82.445618,9.964488,-109.725419,6
-20.18487,-197.453792,-194.907677,83.502169,9.96622,-149.562587,6
-22.079941,-164.544827,-161.496417,52.966114,11.194244,-152.316548,6
-34.888803,-325.625552,-340.867599,143.379166,23.138467,-218.394286,5
-19.659677,-202.649944,-198.648907,66.14702,9.108855,-174.001824,5
-37.493253,-204.381995,-220.940401,112.254213,26.770577,-127.859991,7
-61.796195,-211.310199,-251.130047,76.955017,51.648023,-170.537723,6
-25.023319,-290.984536,-293.807778,215.553723,15.69238,-109.067239,7
-37.493253,-204.381995,-220.940401,112.254213,26.770577,-127.859991,7
-22.079941,-164.544827,-161.496417,52.966114,11.194244,-152.316548,6
-34.888803,-325.625552,-340.867599,143.379166,23.138467,-218.394286,5
-19.659677,-202.649944,-198.648907,66.14702,9.108855,-174.001824,5
-30.903909,-214.7743,-223.330631,66.372187,21.068666,-184.09968,6
-30.903909,-214.7743,-223.330631,66.372187,21.068666,-184.09968,6
-30.903909,-214.7743,-223.330631,66.372187,21.068666,-184.09968,6
-32.608593,-270.199926,-280.107257,130.821797,21.094647,-178.834246,7
-22.396837,-166.276878,-163.176507,89.027412,13.994971,-113.466648,6
-20.315414,-114.315353,-111.111059,50.766409,10.704074,-98.484409,7
-26.02105,-219.970453,-222.880298,73.97589,12.612794,-189.20923,7
-24.116937,-154.152522,-152.697599,90.984629,14.698183,-100.181819,7
-22.037783,-171.47303,-172.477619,83.813939,12.094911,-121.69389,6
-25.901382,-225.166605,-228.249655,102.935779,15.680256,-158.222841,6
-26.427666,-263.271723,-267.671132,124.482492,17.576852,-170.503081,6
-25.901382,-225.166605,-228.249655,102.935779,15.680256,-158.222841,6
-21.573039,-230.362757,-228.422861,82.272413,12.044681,-183.683988,7
-26.755595,-240.755062,-244.115241,115.943481,18.118983,-158.413367,6
-27.262895,-126.439709,-129.089747,50.593204,16.400789,-116.064725,7
-25.716763,-164.544827,-165.064442,85.961682,16.217192,-116.497737,7
-29.080371,-239.023011,-245.518202,83.727336,18.044505,-194.249498,5
-22.420393,-218.238402,-215.363197,92.006539,11.890529,-165.185686,6
-23.28647,-211.310199,-213.180813,39.663963,12.926295,-206.772225,4
-44.359276,-329.089653,-354.412236,114.21143,34.970106,-245.951215,6
-28.842145,-188.793538,-195.34069,58.785804,18.624742,-164.64875,6
-36.269906,-221.702503,-236.199769,112.600623,27.998601,-140.642526,8
-25.889726,-221.702503,-220.836478,91.105872,18.12418,-166.34616,8
-28.30611,-199.185843,-201.160381,111.80388,19.863159,-123.599146,8
-17.763116,-263.271723,-259.288006,73.525557,7.709358,-223.105465,6
-30.562452,-268.467875,-272.676759,124.447851,23.495269,-176.998272,8
-25.889726,-221.702503,-220.836478,91.105872,18.12418,-166.34616,8
-36.793557,-263.271723,-278.305924,135.01336,26.607765,-163.713442,7
-36.781796,-142.028166,-155.763329,33.965516,27.141236,-144.054666,5
-23.105281,-176.669182,-173.53417,102.918459,14.498997,-109.41365,7
-23.97697,-128.17176,-126.162581,80.297875,12.934955,-90.153245,8
-23.97432,-161.080725,-157.426098,76.03703,16.231048,-120.879826,7
-20.536926,-287.520434,-286.048191,100.147178,12.385895,-218.51553,6
-23.97432,-161.080725,-157.426098,75.863825,16.404253,-120.706621,7
-46.045809,-192.25764,-219.450837,59.963599,35.013407,-166.01707,5
-33.155887,-181.865335,-193.227588,63.098611,22.452575,-155.520842,7
-38.359002,-316.965298,-333.696909,166.051711,28.156218,-184.723219,6
-35.913589,-211.310199,-221.94499,97.653025,25.414381,-153.598266,8
-38.359002,-316.965298,-333.696909,166.051711,28.156218,-184.723219,6
-34.011173,-211.310199,-219.745286,90.205206,23.853804,-159.989533,7
-38.359002,-316.965298,-333.696909,166.051711,28.156218,-184.723219,6
-18.173751,-306.572993,-303.992237,76.556646,6.431105,-266.978311,5
-37.821027,-169.740979,-185.069629,96.336666,29.046492,-106.659689,5
-35.913589,-211.310199,-221.94499,97.653025,25.414381,-153.598266,8
-25.869911,-259.807621,-261.712877,93.530744,17.793358,-199.289766,7
-33.155887,-181.865335,-193.227588,63.098611,22.452575,-155.520842,7
-34.011173,-211.310199,-219.745286,90.205206,23.853804,-159.989533,7
-20.023235,-211.310199,-208.001981,97.185371,10.477175,-148.696562,7
-38.359002,-315.233247,-331.964858,166.051711,28.156218,-182.991168,6
-20.518549,-166.276878,-163.055263,85.528669,11.195976,-115.874199,6
-18.173751,-306.572993,-303.992237,76.556646,6.431105,-266.978311,5
-18.502737,-251.147367,-248.376086,70.806237,7.835798,-215.865492,5
-45.727804,-240.755062,-266.891709,66.787879,35.853452,-206.668302,5
-36.808089,-311.769145,-329.176256,73.28307,25.374544,-273.906515,6
-36.808089,-311.769145,-329.176256,73.28307,25.374544,-273.906515,6
-36.808089,-311.769145,-329.176256,73.28307,25.374544,-273.906515,6
-36.808089,-311.769145,-329.176256,73.28307,25.374544,-273.906515,6
-20.347284,-136.832014,-133.437194,109.032598,10.501424,-64.605495,6
-34.450733,-316.965298,-332.449832,134.372502,22.537445,-218.896581,5
-18.267836,-244.219164,-241.240036,120.67198,8.246294,-158.465328,5
-23.612668,-15.588457,-11.60474,40.928361,17.112662,-9.19719,5
-31.612456,-329.089653,-341.698983,104.217497,21.73897,-256.776532,5
-17.55482,-164.544827,-161.548379,90.620898,4.454835,-114.956212,4
-26.91413,-339.481958,-346.288918,61.435842,17.258154,-309.430877,6
-45.727804,-240.755062,-266.891709,66.787879,35.853452,-206.668302,5
-23.266725,-263.271723,-261.79948,100.355024,13.988042,-198.631587,7
-18.834632,-239.023011,-237.100435,78.254055,6.983629,-198.07733,5
-18.836364,-232.094808,-230.172232,80.003427,6.981897,-189.417076,5
-35.56846,-209.578148,-220.368824,54.767447,25.75906,-192.517447,6
-28.999744,-259.807621,-265.939081,107.950067,20.722256,-183.701309,7
-31.06932,-129.903811,-133.437194,70.130737,21.948548,-97.878191,7
-18.448194,-218.238402,-214.808941,49.588615,7.025198,-205.784956,5
-36.28158,-287.520434,-300.025841,120.533416,25.736543,-205.525149,6
-22.758212,-200.917894,-198.129292,99.610242,13.113357,-138.477462,6
-35.927306,-216.506351,-233.324564,73.369672,27.120452,-172.027286,5
-17.275059,-207.846097,-205.473187,140.296115,6.119336,-101.169088,5
-18.432935,-233.826859,-230.501321,58.387433,10.333415,-206.287251,6
-39.409491,-258.07557,-278.409847,77.526594,28.836914,-214.358608,7
-39.409491,-258.07557,-278.409847,77.526594,28.836914,-214.358608,7
-39.409491,-258.07557,-278.409847,77.526594,28.836914,-214.358608,7
-39.409491,-258.07557,-278.409847,77.526594,28.836914,-214.358608,7
-39.409491,-258.07557,-278.409847,77.526594,28.836914,-214.358608,7
-39.409491,-258.07557,-278.409847,77.526594,28.836914,-214.358608,7
-32.343381,-336.017857,-349.371968,143.067397,22.049007,-226.223156,6
-35.606496,-232.094808,-248.029676,107.265907,26.405115,-155.278355,5
-39.409491,-258.07557,-278.409847,77.526594,28.836914,-214.358608,7
-20.692066,-187.061487,-186.403308,43.595719,12.749626,-173.18776,5
-19.312107,-316.965298,-313.691722,71.204609,9.453533,-280.55759,5
-21.888411,-169.740979,-168.597826,67.549981,12.941884,-136.243117,7
-27.769208,-69.282032,-75.01512,48.462782,16.584386,-59.340061,5
-25.177905,-225.166605,-222.932259,82.255093,17.44868,-178.158746,8
-36.954101,-322.16145,-339.170189,130.267541,26.616425,-226.292438,5
-36.954101,-322.16145,-339.170189,130.267541,26.616425,-226.292438,5
-40.424905,-232.094808,-250.333303,120.827864,31.116293,-145.21514,6
-36.954101,-322.16145,-339.170189,130.267541,26.616425,-226.292438,5
-23.249422,-247.683265,-246.592073,58.924368,12.100107,-228.73463,4
-40.424905,-232.094808,-250.333303,120.827864,31.116293,-145.21514,6
-23.939713,-173.205081,-169.810261,145.041935,16.958509,-63.427701,5
-36.099507,-429.5486,-444.773327,133.783604,26.084685,-329.089653,5
-30.010863,-178.401233,-183.354898,103.420754,20.407023,-112.548661,6
-33.65489,-168.008928,-175.803157,86.290771,24.037401,-119.251698,7
-36.099507,-429.5486,-444.773327,133.783604,26.084685,-329.089653,5
-28.798151,-195.721741,-202.078368,85.147618,17.632277,-148.921728,6
-33.297291,-166.276878,-176.877028,72.018673,21.792663,-133.748963,6
-29.19285,-339.481958,-348.350058,117.242519,19.658777,-254.213097,5
-46.014077,-242.487113,-267.082235,78.565825,36.262216,-197.505754,6
-25.872266,-173.205081,-171.888722,51.251383,17.793358,-157.322175,7
-35.747658,-315.233247,-332.172704,134.493745,24.531036,-215.46712,5
-28.836083,-349.874263,-358.395953,119.32098,18.976349,-263.098518,5
-29.014605,-330.821704,-339.55124,117.588929,19.144358,-245.812651,6
-29.19285,-339.481958,-348.350058,117.242519,19.658777,-254.213097,5
-36.8022,-230.362757,-245.552843,121.01839,26.599104,-144.574281,6
-36.291487,-294.448637,-309.794607,136.780052,26.935122,-190.352384,6
-18.626059,-195.721741,-193.089024,64.536213,10.659041,-160.786276,5
-33.084647,-157.616623,-170.901453,50.610525,22.34692,-141.612474,5
-20.724404,-239.023011,-237.204358,68.398686,8.561527,-210.374891,5
-21.911032,-306.572993,-304.840942,67.775148,11.358789,-276.296745,5
-18.435221,-84.87049,-81.943324,43.076104,5.999824,-81.077298,5
-20.724404,-239.023011,-237.204358,68.398686,8.561527,-210.374891,5
-18.435221,-84.87049,-81.943324,43.076104,5.999824,-81.077298,5
-33.084647,-157.616623,-170.901453,50.610525,22.34692,-141.612474,5
-27.102126,-195.721741,-201.679996,40.91104,16.903084,-189.174589,5
-26.930653,-188.793538,-194.578588,41.084245,16.554942,-182.419591,6
-28.144475,-192.25764,-198.163933,58.491356,17.247762,-171.247863,6
-42.717482,-280.592231,-301.134353,102.26028,32.458632,-213.423301,3
-20.724404,-239.023011,-237.204358,68.398686,8.561527,-210.374891,5
-21.911032,-306.572993,-304.840942,67.775148,11.358789,-276.296745,5
-37.156352,-258.07557,-273.456181,84.091067,25.895892,-211.136993,5
-30.743382,-226.898656,-236.736704,77.110902,20.533462,-184.255565,5
-26.750035,-226.898656,-230.12027,104.892997,17.431359,-157.304854,6
-30.037433,-207.846097,-213.769711,91.01927,22.804181,-148.021062,6
-30.037433,-207.846097,-213.769711,91.01927,22.804181,-148.021062,6
-23.291615,-228.630707,-229.843142,88.196027,13.962062,-175.110337,5
-37.493323,-240.755062,-256.637968,119.546147,27.120452,-156.906483,6
-29.862704,-353.338365,-357.720453,100.788036,19.341811,-291.937164,6
-28.849766,-341.214009,-349.718379,110.816611,18.789287,-263.306364,5
-22.258412,-180.133284,-179.180656,85.355464,11.185584,-133.28131,7
-30.037433,-207.846097,-213.769711,91.01927,22.804181,-148.021062,6
-26.750035,-226.898656,-230.12027,104.892997,17.431359,-157.304854,6
-31.253783,-173.205081,-177.795015,76.504684,20.550783,-138.07909,7
-21.118895,-225.166605,-226.327079,80.141991,10.762964,-179.752233,5
-21.118895,-225.166605,-226.327079,80.141991,10.762964,-179.752233,5
-18.6329,-195.721741,-195.964228,83.883221,9.436213,-141.699077,5
-21.927729,-178.401233,-175.283542,106.03615,9.612882,-115.475827,6
-21.927729,-178.401233,-175.283542,106.03615,9.612882,-115.475827,6
-18.6329,-195.721741,-195.964228,83.883221,9.436213,-141.699077,5
-22.92733,-145.492268,-144.383755,73.456275,12.941884,-109.656137,6
-32.463932,-330.821704,-340.763676,100.89196,22.627512,-265.246261,6
-21.722619,-188.793538,-186.420628,95.661166,10.336879,-133.748963,6
-42.186522,-304.840942,-327.25368,88.819565,32.640497,-247.527381,5
-35.732866,-188.793538,-198.596946,67.879071,25.76772,-159.417956,6
-42.186522,-304.840942,-327.25368,88.819565,32.640497,-247.527381,5
-19.22902,-155.884573,-152.818843,70.200019,7.977826,-121.486044,6
-28.839893,-150.68842,-157.218252,63.167893,16.199871,-127.375016,5
-35.732866,-188.793538,-198.596946,67.879071,25.76772,-159.417956,6
-27.953603,-207.846097,-209.924558,77.405351,18.13284,-167.905005,7
-25.877549,-237.290961,-239.698511,147.224319,17.265082,-123.668428,6
-20.882921,-180.133284,-178.816925,75.032441,13.078716,-134.528386,6
-31.260607,-235.55891,-240.807024,113.795738,22.275905,-158.53461,6
-26.763874,-358.534517,-365.601284,118.437634,15.678524,-275.257514,5
-36.298104,-263.271723,-279.379795,213.821672,27.099667,-81.059978,6
-27.282156,-303.108891,-309.067146,198.371779,17.588976,-138.823872,6
-27.282156,-303.108891,-309.067146,198.371779,17.588976,-138.823872,6
-27.79564,-169.740979,-171.040017,63.150572,17.94751,-145.717434,7
-29.358815,-174.937132,-177.639131,103.663241,20.542123,-108.045329,6
-26.763874,-358.534517,-365.601284,118.437634,15.678524,-275.257514,5
-33.012299,-232.094808,-243.595626,156.109739,23.980243,-108.547624,6
-27.282156,-303.108891,-309.067146,198.371779,17.588976,-138.823872,6
-28.867311,-336.017857,-344.452944,114.419276,18.771967,-254.715392,5
-45.227917,-233.826859,-256.949737,122.005659,36.184273,-144.834089,5
-20.719329,-169.740979,-166.883095,66.302905,9.954096,-141.404628,5
-32.340991,-294.448637,-306.607634,127.756068,22.570354,-199.203163,5
-44.596913,-192.25764,-217.718787,98.259242,35.772045,-124.118761,6
-44.596913,-192.25764,-217.718787,98.259242,35.772045,-124.118761,6
-32.307493,-247.683265,-255.200366,91.417642,22.092308,-194.734472,6
-23.44892,-109.119201,-107.161983,69.818968,12.593741,-79.172042,6
-44.596913,-192.25764,-217.718787,98.259242,35.772045,-124.118761,6
-38.020074,-219.970453,-235.454987,103.749843,28.845574,-150.307369,6
-32.303891,-169.740979,-178.764964,79.449171,22.788592,-126.699517,6
-20.352117,-109.119201,-109.967906,57.417484,9.796479,-86.412015,5
-23.262811,-131.635861,-129.626682,62.527034,12.780803,-108.097291,6
-29.692911,-310.037095,-317.779362,98.380486,19.679561,-246.262984,6
-37.654092,-297.912739,-314.038132,154.273765,27.132576,-179.630989,6
-19.647068,-190.525589,-187.459859,126.751478,6.521171,-105.810984,7
-31.76983,-219.970453,-229.531373,109.846662,22.973922,-142.928833,5
-23.591467,-17.320508,-13.475355,39.127028,16.951581,-12.747894,4
-23.128421,-112.583302,-112.323495,50.368037,13.780196,-96.596474,6
-24.389111,-119.511506,-120.204326,74.807274,15.811892,-78.704389,6
-26.579567,-152.420471,-153.373099,91.279078,16.911744,-98.640293,7
-26.579567,-152.420471,-153.373099,91.279078,16.911744,-98.640293,7
-26.059155,-239.023011,-241.742331,108.010688,16.910012,-165.809224,7
-26.059155,-239.023011,-241.742331,108.010688,16.910012,-165.809224,7
-32.648794,-240.755062,-246.003176,120.897146,21.927763,-162.171917,6
-16.724613,-188.793538,-185.970295,149.3201,5.457692,-73.525557,6
-26.579567,-152.420471,-153.373099,91.279078,16.911744,-98.640293,7
-26.059155,-239.023011,-241.742331,108.010688,16.910012,-165.809224,7
-25.891631,-183.597386,-181.328399,88.897508,19.336615,-128.708696,7
-32.648794,-240.755062,-246.003176,120.897146,21.927763,-162.171917,6
-28.337044,-356.802466,-364.977746,111.47479,19.128769,-276.279424,5
-23.636674,-185.329436,-182.558155,82.636144,13.795785,-142.582422,6
-22.271783,-228.630707,-227.868604,73.30039,10.998523,-193.97237,6
-41.672259,-299.64479,-319.840502,109.621496,30.558572,-226.586887,5
-24.680564,-143.760217,-142.565102,85.649912,14.656614,-97.531781,7
-17.411458,-188.793538,-185.242834,59.963599,4.07898,-170.347197,5
-17.411458,-188.793538,-185.242834,59.963599,4.07898,-170.347197,5
-18.253408,-164.544827,-161.721584,98.397806,4.969254,-108.149252,5
-32.668002,-157.616623,-169.238684,80.730888,22.246461,-111.578713,6
-25.036829,-183.597386,-184.896424,60.465894,15.335578,-159.417956,5
-40.987735,-299.64479,-321.156861,73.369672,31.067795,-257.988968,5
-24.15822,-183.597386,-180.930027,82.081888,15.006488,-139.915064,6
-31.794806,-200.917894,-208.850686,105.68974,21.390827,-132.328682,8
-27.099182,-116.047404,-120.620018,82.255093,13.615651,-77.128222,4
-19.135316,-145.492268,-142.062807,75.759902,8.071357,-106.902176,6
-43.555916,-318.697349,-342.287881,114.834969,33.002496,-238.538037,5
-29.959525,-187.061487,-194.873036,54.767447,21.664492,-162.830096,6
-26.309367,-261.539672,-267.653811,116.463096,16.134053,-177.483246,5
-21.043343,-159.348674,-156.265624,105.274048,8.417767,-96.890922,6
-17.626423,-247.683265,-243.803472,81.311125,10.620936,-194.543947,5
-26.936716,-195.721741,-201.974445,72.60757,17.414039,-156.334906,6
-28.154815,-278.86018,-284.021691,110.45288,19.142626,-201.887842,6
-23.646581,-219.970453,-217.857351,85.528669,14.822891,-170.347197,6
-24.166404,-245.951215,-244.028638,103.334151,15.169301,-179.215297,7
-29.890001,-256.34352,-266.285491,90.239847,19.480375,-199.826702,5
-17.626423,-247.683265,-243.803472,81.311125,10.620936,-194.543947,5
-44.62958,-278.86018,-304.42525,88.196027,35.219521,-221.633221,5
-22.261235,-155.884573,-155.399598,89.876116,11.703467,-103.611279,6
-44.62958,-278.86018,-304.42525,88.196027,35.219521,-221.633221,5
-20.192127,-251.147367,-249.519239,64.917264,12.384163,-216.47171,5
-27.112865,-190.525589,-197.176664,88.118085,18.96942,-131.895669,6
-27.112865,-190.525589,-197.176664,88.118085,18.96942,-131.895669,6
-35.929281,-275.396078,-290.568843,121.745851,26.084685,-187.442538,6
-30.901726,-204.381995,-208.937289,104.356061,20.036364,-141.612474,7
-35.087833,-305.706968,-322.040207,133.593079,23.632101,-207.066674,5
-27.112865,-190.525589,-197.176664,87.771675,19.315831,-131.549259,6
-27.805512,-346.410162,-354.100467,87.347322,18.448073,-290.343677,4
-28.498281,-332.553755,-340.763676,87.95354,18.794483,-276.81636,6
-21.204597,-216.506351,-216.107979,85.701874,11.719056,-164.66607,6
-33.669821,-247.683265,-260.708288,100.788036,23.668474,-180.67022,7
-21.204597,-216.506351,-216.107979,85.701874,11.719056,-164.66607,6
-19.022352,-169.740979,-167.03898,57.001792,8.357145,-147.345562,6
-28.498281,-332.553755,-340.763676,87.95354,18.794483,-276.81636,6
-21.897799,-232.094808,-229.514053,135.844745,12.933223,-131.029644,7
-33.659602,-214.7743,-222.481926,94.344807,23.16618,-160.318623,7
-33.842264,-202.649944,-210.288289,65.4542,23.503929,-177.639131,6
-19.308556,-332.553755,-329.851756,99.766127,9.630202,-266.23353,7
-19.298112,-334.285806,-331.601127,99.766127,9.640595,-268.000221,6
-24.669946,-271.931977,-274.44345,168.805672,15.352898,-136.797373,7
-21.897799,-232.094808,-229.514053,135.844745,12.933223,-131.029644,7
-30.222052,-174.937132,-183.268296,81.077298,22.095772,-124.984786,6
-33.659602,-214.7743,-222.481926,94.344807,23.16618,-160.318623,7
-30.396556,-180.133284,-189.486358,106.417202,20.188784,-107.958727,6
-30.396556,-180.133284,-189.486358,106.417202,20.188784,-107.958727,6
-39.92268,-386.24733,-406.061991,154.533573,28.84211,-266.268171,6
-20.883337,-223.434554,-220.490068,109.586855,11.868012,-148.315511,6
-30.396556,-180.133284,-189.486358,106.417202,20.188784,-107.958727,6
-39.92268,-386.24733,-406.061991,154.533573,28.84211,-266.268171,6
-22.948409,-131.635861,-133.021502,74.166416,12.919367,-92.630077,7
-32.828338,-192.25764,-202.043727,85.632592,22.779932,-142.218692,7
-32.828338,-192.25764,-202.043727,85.632592,22.779932,-142.218692,7
-32.828338,-192.25764,-202.043727,85.632592,22.779932,-142.218692,7
-25.896862,-249.415316,-249.20747,96.423268,17.076289,-189.642243,7
-26.602222,-207.846097,-212.678519,71.291211,17.055504,-169.567774,6
-16.575068,-211.310199,-207.846097,63.652867,6.994021,-179.838835,5
-41.663062,-162.812776,-184.861783,69.455237,32.645694,-123.928235,6
-20.188594,-202.649944,-199.930625,99.281152,9.964488,-139.222244,6
-28.667744,-193.98969,-197.696279,89.512386,18.979813,-142.339935,7
-20.188594,-202.649944,-199.930625,99.281152,9.964488,-139.222244,6
-16.575068,-211.310199,-207.846097,63.652867,6.994021,-179.838835,5
-41.663062,-162.812776,-184.861783,69.455237,32.645694,-123.928235,6
-27.297467,-263.271723,-267.94826,99.159909,17.053772,-199.670817,6
-23.300535,-211.310199,-211.483404,98.917422,12.394556,-150.532536,6
-25.896862,-249.415316,-249.20747,96.423268,17.076289,-189.642243,7
-26.602222,-207.846097,-212.678519,71.291211,17.055504,-169.567774,6
-35.256102,-296.180688,-310.764556,125.054068,25.546017,-204.693764,6
-44.260168,-316.965298,-342.980701,122.230825,34.547485,-225.235887,6
-22.793373,-168.008928,-170.849492,36.927323,13.589671,-162.674212,5
-29.026989,-261.539672,-270.719541,106.140073,18.091271,-190.109897,5
-20.8647,-199.185843,-196.397241,84.905131,12.233475,-148.003742,6
-44.260168,-316.965298,-342.980701,122.05762,34.72069,-225.062682,6
-22.793373,-168.008928,-170.849492,36.927323,13.589671,-162.674212,5
-23.141307,-157.616623,-162.535648,35.870772,13.586207,-152.801522,4
-29.026989,-261.539672,-270.719541,106.140073,18.091271,-190.109897,5
-39.033047,-261.539672,-278.721616,120.204326,27.48245,-178.487836,6
-25.555959,-254.611469,-256.049071,116.60166,16.721218,-172.269773,6
-24.835911,-162.812776,-162.206558,95.817051,15.711433,-103.057023,6
-39.033047,-261.539672,-278.721616,120.204326,27.48245,-178.487836,6
-16.383399,-304.840942,-301.394161,64.813341,6.838137,-272.018579,5
-30.809789,-240.755062,-248.601252,86.463976,21.856749,-188.066077,6
-20.06153,-181.865335,-178.470515,83.328964,9.74625,-135.810104,5
-16.571569,-207.846097,-204.278072,53.312524,6.997485,-186.663116,5
-45.094116,-200.917894,-226.431002,54.975293,34.928537,-179.284579,5
-27.414242,-216.506351,-220.957722,71.429775,16.071699,-183.580065,6
-45.094116,-200.917894,-226.431002,54.975293,34.928537,-179.284579,5
-17.923487,-306.572993,-303.559225,98.813499,6.857189,-244.115241,5
-17.9287,-304.840942,-301.827174,104.061613,6.851993,-237.187038,5
-17.422006,-320.429399,-317.640798,109.881303,8.050572,-242.140703,5
-28.158903,-258.07557,-266.164248,104.3041,18.96076,-184.896424,5
-40.272953,-233.826859,-255.650699,70.719634,29.011851,-197.852164,7
-40.272953,-233.826859,-255.650699,70.719634,29.011851,-197.852164,7
-40.272953,-233.826859,-255.650699,70.719634,29.011851,-197.852164,7
-44.341003,-266.735824,-292.041087,84.766567,33.428581,-216.47171,7
-40.25726,-204.381995,-222.568529,114.592481,29.898661,-125.660286,6
-40.25726,-204.381995,-222.568529,114.592481,29.898661,-125.660286,6
-40.272953,-233.826859,-255.650699,70.719634,29.011851,-197.852164,7
-38.685112,-168.008928,-182.973847,70.009494,28.530341,-136.087232,6
-28.158903,-258.07557,-266.164248,104.3041,18.96076,-184.896424,5
-40.272953,-233.826859,-255.650699,70.719634,29.011851,-197.852164,7
-44.341003,-266.735824,-292.041087,84.766567,33.428581,-216.47171,7
-39.640321,-226.898656,-244.0806,72.95398,29.995656,-188.949423,5
-40.25726,-204.381995,-222.568529,114.592481,29.898661,-125.660286,6
-20.166995,-169.740979,-166.761852,86.048284,9.987005,-120.238967,6
-26.248156,-121.243557,-126.283824,63.029329,16.717754,-92.145103,5
-21.034094,-206.114046,-203.948983,78.75635,9.810336,-166.155634,6
-22.762144,-147.224319,-144.071986,70.771596,14.840211,-110.626085,5
