@relation 'german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R18,38,62_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A59-N200-T1.0E-4'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute Source_57 numeric
@attribute Source_58 numeric
@attribute class {good,bad}

@data
-0.019507,0.038462,0.006426,0.031686,0.004143,0.049885,0.015575,-0.007571,-0.011875,0.044644,0.008079,-0.072906,0.027335,0.01211,-0.021091,-0.021148,-0.003396,-0.063372,0.000581,-0.026871,-0.008078,-0.015507,0.012432,0.044489,0.0554,-0.02513,0.046164,-0.059642,0.007263,-0.034595,0.057384,0.029351,0.022466,-0.033922,0.056204,-0.022483,0.010862,-0.040577,0.005219,0.038054,-0.016682,-0.033538,-0.012758,0.012761,-0.013542,-0.015649,-0.028757,-0.003842,0.007038,0.037074,-0.035156,0.050903,-0.010044,-0.005089,-0.012432,-0.027644,0.037156,-0.030111,-0.004204,good
-0.06116,-0.016305,0.071649,-0.007086,0.009992,-0.004631,0.042503,-0.068916,-0.002529,-0.033822,0.056162,0.01577,0.021839,0.003462,-0.001366,-0.006405,-0.004607,0.031469,-0.00998,-0.069512,-0.00766,-0.001218,-0.022373,-0.003702,0.041708,-0.009993,0.000312,0.028102,0.017112,-0.035139,0.010799,0.01325,-0.026715,-0.001545,0.039583,0.070718,0.021348,-0.05886,0.040529,0.007171,0.05556,0.004194,-0.045395,0.004627,-0.012972,-0.009771,-0.044743,-0.007918,0.002686,0.007011,-0.003775,0.018999,-0.026276,0.010155,0.044108,-0.000543,0.017382,0.053725,-0.000615,good
-0.035864,0.005625,-0.003218,0.023141,0.001701,-0.02946,0.009715,0.001462,-0.016025,-0.021518,-0.012429,-0.048248,-0.009775,-0.003759,0.010159,-0.00003,-0.038918,-0.006243,0.004487,-0.006241,0.0012,0.00256,-0.014057,0.036432,-0.049092,0.046647,0.021262,0.00591,0.019958,0.001537,-0.015004,0.033868,-0.000544,-0.037645,0.005179,0.010293,0.027708,-0.024219,-0.012237,0.037077,0.034832,0.006013,0.029723,0.027654,-0.009391,-0.016748,0.003104,0.0069,0.008502,0.010707,0.013672,0.012085,0.017544,-0.049279,-0.021953,0.014104,-0.030715,0.004801,-0.016167,good
-0.003272,0.005024,0.032953,0.021551,0.030578,0.023678,-0.031367,0.018663,-0.023836,0.005009,0.018906,0.017228,0.00568,-0.013991,0.007107,-0.001245,0.033019,-0.032139,-0.009398,-0.009586,0.004774,0.000753,-0.009344,0.004645,0.013784,0.038305,-0.026337,-0.02788,0.011,-0.007392,-0.038993,0.018951,-0.001835,0.040564,-0.013328,-0.035291,-0.049072,-0.015619,0.014501,0.013369,-0.013452,-0.003019,-0.049658,0.004982,-0.039498,-0.007237,-0.000466,0.002593,0.024273,-0.036807,-0.036208,0.013535,-0.001378,0.063805,-0.004768,-0.016115,0.000117,0.028789,-0.010622,good
0.036523,-0.018047,0.016718,0.002996,-0.00824,0.031491,0.041143,0.020616,-0.017488,0.016483,0.00084,-0.051375,0.012516,0.047776,0.048855,0.040747,0.000853,0.035733,-0.00598,-0.01984,-0.015246,0.008078,0.050592,0.023443,-0.028208,0.02976,-0.015961,0.006544,0.007582,-0.005439,0.009713,0.01358,-0.00153,0.010352,0.041359,-0.051465,0.01355,0.010016,0.015478,0.028018,0.009009,-0.032804,-0.000341,0.012795,0.00933,-0.005284,0.028342,-0.015473,0.001446,0.021054,0.057542,0.023545,0.023036,0.012535,-0.020881,0.005857,0.05334,0.001934,-0.024294,good
0.07876,-0.039837,-0.015264,0.01972,-0.016724,0.004391,0.02979,0.011339,0.026457,0.004032,-0.004775,-0.078475,-0.00848,0.02556,0.010769,-0.010889,-0.0011,0.084072,-0.020141,-0.054935,0.013319,0.01296,0.027887,-0.012994,-0.017955,0.000952,-0.030976,-0.011644,0.028823,-0.014617,-0.014457,-0.039704,-0.023991,-0.001001,0.025017,-0.036115,0.000977,0.063971,0.011938,0.009341,0.009009,-0.055265,-0.006689,-0.045189,-0.016061,0.024745,0.004661,0.00714,-0.008564,0.002133,-0.017043,0.007798,0.029704,-0.005043,0.017449,0.034422,0.047603,0.025371,-0.039308,bad
-0.028026,0.010354,0.00565,-0.0337,-0.015356,-0.06169,-0.032307,0.040642,0.00245,-0.030208,-0.013542,0.035288,-0.005987,0.026924,0.059272,0.024166,0.049022,-0.028799,0.085261,0.013828,0.040667,-0.024742,-0.027887,-0.028144,0.096609,-0.02839,0.000618,0.011848,0.009131,0.039594,-0.059613,0.006088,0.021315,-0.041638,-0.018631,-0.055619,-0.004509,-0.031404,0.034195,-0.072035,-0.023015,-0.003224,-0.085063,-0.075972,-0.014051,0.021086,0.028213,-0.055771,-0.041369,0.024802,0.018548,0.074239,-0.079533,0.004928,0.035936,-0.001785,0.051584,0.022767,0.014254,bad
-0.023657,0.029368,0.008013,0.01423,0.038567,0.003377,0.010936,-0.019778,-0.014926,-0.008091,0.029808,0.024872,-0.015634,0.015284,0.005643,0.009003,-0.018777,0.027448,-0.024321,0.041245,-0.02236,0.036739,-0.005207,0.014704,-0.012959,-0.044906,-0.004251,-0.029735,-0.009888,-0.00713,0.040001,-0.005622,0.047368,-0.009386,-0.022516,-0.008689,0.02017,0.032177,-0.044708,-0.020662,0.006573,-0.020355,-0.033266,0.011907,0.025277,0.034888,-0.027048,0.010165,0.011188,0.009975,0.015625,0.042786,-0.002495,-0.004601,0.016377,-0.001765,0.000413,0.004801,-0.024468,good
-0.029544,0.063721,0.005403,-0.029184,0.003773,0.035934,0.019731,0.009321,-0.06222,-0.020723,0.04819,-0.057548,0.013856,-0.094417,0.001319,-0.000784,-0.00701,-0.009075,0.013488,0.010639,0.006778,0.055081,-0.036154,-0.005827,-0.046783,-0.070947,-0.003709,-0.026439,-0.011927,0.046985,0.050683,0.004987,0.019327,0.004643,-0.005185,0.015338,-0.011152,-0.005581,-0.011468,0.026066,0.031019,-0.052201,0.023174,-0.003579,0.019665,-0.018572,0.019802,0.03047,0.024926,0.077173,-0.003362,0.023379,0.021185,0.044137,0.018752,-0.018799,0.03198,0.008865,0.033982,bad
-0.005252,-0.001962,-0.002936,-0.037603,0.039655,0.028267,-0.036843,-0.046455,-0.013271,-0.059457,-0.003409,0.049645,-0.000622,-0.042437,-0.002831,0.017398,0.02646,-0.019313,-0.009736,-0.035515,-0.00058,-0.042234,0.000759,-0.003153,-0.016886,-0.052962,-0.004327,0.047511,0.004844,-0.035631,-0.027127,-0.006159,0.015704,0.007489,0.042864,0.042947,-0.034866,0.018045,0.080202,0.005706,0.033038,0.033979,-0.020493,0.038501,-0.015658,-0.07984,-0.004094,-0.008253,0.027466,-0.008858,-0.014884,0.009172,0.018116,-0.063332,0.017192,0.014594,0.044116,0.014419,0.023921,good
0.026636,-0.005361,0.032305,0.068307,0.021233,0.015218,0.007762,0.032956,-0.011631,-0.024936,0.042503,0.039155,0.037589,-0.035742,-0.006442,-0.000762,0.014243,-0.031634,-0.021636,-0.020767,-0.005148,-0.001347,-0.027362,0.0357,-0.005635,0.043473,0.003684,-0.016185,0.023376,0.012524,-0.037403,0.018365,0.02326,0.027785,-0.034372,-0.026145,-0.038637,-0.035694,0.01767,0.009001,0.008953,-0.000823,-0.066957,0.032659,-0.028922,0.019873,0.003348,0.010806,0.048175,-0.030064,-0.035644,-0.015991,-0.029087,0.021278,0.019551,-0.019588,0.015183,-0.015706,0.001411,good
0.020653,0.013997,-0.008228,-0.046593,0.000381,-0.070979,0.024894,0.07378,0.028764,-0.048127,0.018671,0.09424,0.007071,0.011928,-0.017196,0.008879,-0.008707,-0.049193,0.043694,-0.040715,-0.053398,-0.044145,-0.006235,-0.012554,-0.014739,-0.044136,-0.000313,-0.003191,0.018431,0.056869,-0.064152,0.030515,0.017483,-0.09587,-0.030049,0.029464,-0.056768,-0.012821,0.039231,-0.025769,-0.004057,0.025719,-0.101587,-0.042908,0.039253,-0.036391,0.038472,-0.008119,0.00616,0.035755,0.057376,0.011817,-0.043278,-0.009857,-0.015251,0.031176,0.0041,-0.02743,0.001363,good
0.015527,0.008625,-0.010992,-0.005183,0.053161,0.004452,-0.020503,0.008165,0.009489,-0.021603,-0.02333,0.026811,-0.009457,0.020677,-0.021579,0.009619,-0.040651,0.008389,0.022828,-0.011051,-0.034899,-0.020731,0.013361,0.038946,0.028432,-0.03689,0.01126,-0.007372,0.007094,0.007745,0.032319,-0.029511,0.01144,0.089698,-0.022957,-0.000989,0.024506,-0.007806,0.01914,0.000186,-0.029199,0.05118,0.025782,-0.016868,0.005912,-0.023106,0.028709,0.030028,-0.072529,-0.046451,-0.009108,-0.032058,-0.051873,0.064781,-0.02259,0.031492,0.001704,0.006572,-0.023561,good
0.002954,0.021739,-0.029585,-0.008109,0.033195,0.042317,-0.044484,-0.024173,0.000088,0.005093,0.006126,-0.0065,-0.010751,0.004541,0.005521,0.033295,0.028342,-0.078509,-0.027739,0.022934,-0.00466,-0.023319,0.029888,0.026667,0.020244,0.00612,0.011252,-0.016185,0.023376,-0.015308,-0.008778,-0.028144,0.012884,0.016798,-0.021188,-0.002097,0.007627,-0.01421,0.00998,0.002409,-0.043293,0.026032,-0.041811,-0.017879,-0.026481,0.018653,-0.017893,-0.000424,0.034259,-0.018101,-0.043945,0.062378,0.005215,-0.058556,0.01125,-0.072322,0.042039,0.029948,0.016792,bad
0.009058,-0.020254,-0.02397,0.035592,0.002922,0.046712,0.042674,0.035397,0.019131,0.008999,-0.025612,0.018159,0.012686,0.019678,0.016019,0.015717,0.010398,0.040632,0.003999,0.002548,0.006571,0.032345,0.026226,0.013727,-0.00417,0.011735,-0.036355,0.028615,0.005798,0.015454,0.042125,0.022759,-0.009577,0.030287,-0.010446,-0.007896,-0.034121,-0.000294,-0.008086,0.004362,0.010418,-0.057952,0.004088,0.048406,-0.026481,0.007911,-0.000925,0.013736,0.013873,-0.024693,-0.005859,-0.004517,-0.014683,-0.007287,0.012715,-0.025447,0.030808,-0.000326,0.002388,bad
-0.010596,0.022663,0.019648,-0.017878,-0.00232,-0.023441,0.02979,-0.034559,0.009856,-0.063839,0.029404,0.006486,0.005192,0.049974,0.01614,-0.012109,0.006346,-0.002842,-0.026,-0.027347,-0.025744,0.001242,0.004206,-0.037653,0.032827,0.017065,-0.016816,-0.027269,-0.024156,-0.001799,-0.011466,-0.017243,-0.004948,-0.027612,0.009148,0.005389,0.009399,-0.024896,-0.013209,0.023013,-0.013696,-0.000578,-0.000341,-0.053245,-0.008248,-0.020665,0.002708,0.00421,-0.053486,-0.030094,-0.04634,0.014634,0.004985,0.001793,-0.023566,0.018797,-0.03687,-0.043965,-0.060305,bad
0.049951,-0.057354,-0.042608,0.019353,0.022277,0.002926,0.013555,0.007189,0.045744,-0.012081,-0.059951,-0.018905,0.00568,-0.018142,0.006375,0.017798,0.039733,0.02499,0.030641,0.002621,0.05702,0.009054,0.030207,-0.011224,0.002065,0.006323,-0.040253,-0.037401,0.017836,-0.004218,-0.001273,-0.002533,-0.008854,0.006507,-0.004783,0.004504,-0.017578,0.06446,0.015356,-0.001767,0.001441,-0.044523,-0.018896,-0.013939,-0.047067,0.033412,-0.020974,0.009917,-0.02541,0.03082,0.024339,-0.006484,0.03805,-0.001136,0.014031,0.014891,0.027461,0.05125,-0.034792,good
-0.019019,-0.005178,-0.000288,-0.042411,-0.023567,0.03603,-0.029469,-0.031741,-0.020786,-0.041782,-0.012429,0.043854,-0.009775,-0.007666,-0.018527,0.004853,0.017844,-0.006732,-0.042144,-0.005508,0.056498,0.0592,0.013287,0.056574,-0.020283,-0.038802,0.027365,-0.019481,0.025818,0.05061,-0.024868,0.023125,-0.038417,0.010756,0.042182,0.003091,0.066007,-0.064503,0.041352,0.049284,0.014202,0.02652,-0.003969,0.059636,-0.040641,-0.020898,-0.012277,-0.021573,0.045734,-0.004307,0.017822,-0.010315,0.00013,-0.073449,0.018818,0.012395,0.00969,-0.011556,0.022407,good
0.059106,0.00178,-0.021162,0.024484,-0.050667,-0.000835,0.061351,-0.016116,0.019009,-0.018833,-0.00071,0.000642,0.014151,0.000879,-0.027072,0.03183,0.047874,-0.067767,0.038911,0.027329,-0.026754,-0.015995,-0.029682,0.066584,-0.028584,0.043473,0.00051,-0.028392,-0.004456,0.044018,0.059971,0.051934,0.050634,-0.016954,-0.006647,-0.009055,0.025663,-0.005177,0.000581,-0.004915,0.039104,0.02652,0.013609,-0.015193,-0.014274,0.047217,0.06365,0.012118,0.009479,-0.00797,-0.012939,-0.022278,-0.049431,0.014198,0.027607,-0.027156,0.056809,-0.019613,0.009956,good
-0.008154,-0.001873,0.000483,0.006292,0.072692,-0.000186,-0.040766,0.049425,0.03903,0.005741,-0.004043,-0.007125,-0.035335,-0.030593,-0.022312,0.019629,-0.053651,0.023525,-0.028197,0.026669,0.028089,-0.013895,-0.00263,0.000128,0.064565,-0.028345,0.003936,0.015455,0.003188,-0.014228,0.002656,0.003448,0.002529,0.056739,-0.043709,-0.01045,0.041718,0.00196,0.022924,-0.008603,0.018652,0.026766,0.02627,0.000222,0.025932,-0.010411,0.023337,0.009276,-0.006611,0.047055,0.020677,-0.0074,-0.041131,0.004235,-0.066047,-0.008059,0.002925,0.035137,-0.030397,good
-0.043311,0.056468,-0.008894,0.077707,-0.013252,0.060628,0.03596,0.003659,-0.067539,0.047817,-0.020973,-0.008636,0.058829,-0.003271,-0.059543,0.068512,0.017661,0.018415,-0.034697,-0.026657,0.082438,-0.005253,0.018353,-0.015142,0.003887,-0.051681,0.036765,-0.028941,-0.000092,0.00713,0.081619,-0.064948,0.037938,-0.015245,0.00022,-0.003898,-0.058382,-0.007252,-0.046172,0.002836,-0.009388,-0.094085,0.039488,0.061833,0.024788,0.070105,0.050467,0.019839,-0.002972,0.048854,-0.006103,0.063171,0.015566,0.022987,0.034749,-0.024104,-0.034744,-0.039632,-0.006279,good
0.038721,-0.007985,0.007219,0.03425,0.00042,-0.01237,-0.006032,-0.022708,-0.037265,-0.025425,0.018089,-0.020843,-0.029062,-0.020849,0.009793,0.054841,0.016685,-0.024554,0.014131,0.004593,0.043375,0.022091,0.032025,-0.01026,-0.048848,-0.033126,-0.03013,-0.003551,-0.021088,0.014942,0.03157,0.002434,0.038671,-0.017931,-0.041772,-0.018058,-0.063753,0.005444,-0.06375,-0.011324,0.018932,-0.035491,-0.002504,0.022038,0.015999,0.037879,0.029959,0.013003,0.014118,0.006862,0.0271,0.019226,0.018496,0.029823,0.000569,-0.038753,-0.019119,-0.002523,-0.049248,bad
0.007837,-0.015371,-0.029463,0.01008,0.021355,0.021382,-0.019948,0.012448,-0.019931,-0.062778,0.074486,0.00705,-0.010751,-0.034033,0.029935,-0.012359,-0.066689,0.034772,0.007417,0.003891,-0.02004,-0.029667,0.037823,0.030451,-0.087666,-0.007308,0.037253,-0.002635,-0.036316,0.023388,0.043213,-0.032478,0.015996,-0.003526,0.015677,-0.001548,0.004209,-0.016895,-0.027007,-0.053865,-0.083149,0.025544,-0.02643,0.065068,-0.007926,-0.010888,-0.065622,0.023501,-0.035321,0.018153,0.033936,0.040039,-0.008762,-0.018273,0.013691,0.075627,-0.027541,0.013346,0.019234,good
-0.019629,0.015705,0.015497,0.013128,-0.014222,-0.029972,-0.034907,0.028673,-0.008089,0.007206,0.012803,-0.004928,-0.044124,0.010911,-0.041111,-0.016382,-0.009706,0.012295,0.010621,0.021908,-0.014635,-0.014872,-0.05036,0.039679,0.008413,0.041235,-0.016328,0.028151,-0.009019,0.002862,-0.004668,0.01297,0.005703,0.002295,0.015618,-0.016797,-0.016815,0.026618,0.004369,-0.006406,0.028906,-0.024503,0.031397,-0.017967,-0.031686,-0.012608,0.027366,-0.014649,0.03941,-0.007877,-0.026198,-0.034987,-0.023065,0.034752,-0.028449,0.022703,-0.019536,0.021953,0.002318,good
-0.030493,-0.007436,-0.018598,-0.020316,-0.006355,0.024983,-0.001759,-0.012942,0.018155,-0.006138,0.037864,-0.052398,0.012198,-0.030127,0.026761,-0.012359,-0.036782,0.018659,-0.00186,-0.005508,-0.002462,-0.002812,-0.028583,0.02984,-0.052022,0.033219,0.017112,-0.006297,-0.016174,-0.011402,0.018383,0.03875,-0.029414,-0.020006,0.011527,-0.03585,0.020933,-0.051807,0.023896,-0.012728,0.027508,0.028474,-0.050356,0.064153,-0.006217,0.004004,-0.01362,0.002994,-0.026044,0.028774,-0.004883,0.027954,0.030483,-0.0588,-0.018535,0.051702,-0.044143,0.018229,0.002876,bad
-0.003272,-0.087505,-0.015386,0.027654,-0.006287,0.032467,0.010381,0.058458,0.013029,0.032352,0.02916,-0.010604,-0.00848,-0.008864,0.009793,0.009863,0.021239,-0.000889,0.034059,-0.028873,0.01161,-0.022196,0.032282,-0.010492,0.050893,0.009863,-0.029267,0.009474,-0.003648,-0.019355,-0.012443,0.021881,-0.025029,0.05857,0.048928,-0.022962,0.014282,-0.014398,-0.042994,0.048037,-0.005151,-0.014249,-0.023046,0.026833,0.023002,0.041591,0.012107,-0.024751,0.007305,-0.013858,0.048753,0.009141,0.031337,0.019371,0.013787,-0.026369,0.045772,0.002178,0.01428,bad
-0.009647,-0.003793,0.004877,0.010737,-0.006732,0.003365,0.011253,-0.041084,0.03751,0.013785,-0.032217,-0.059974,0.005237,-0.041216,-0.038476,0.027896,-0.028899,-0.003688,0.038604,0.076911,-0.063568,-0.022703,-0.034153,0.028097,-0.074991,0.025285,-0.011773,0.007717,0.018027,0.02809,0.0181,0.021917,-0.004498,-0.032672,0.010881,0.039529,0.046616,-0.001731,-0.008177,0.018402,0.007159,0.011518,0.02565,0.024341,-0.001742,0.012445,-0.026433,-0.019972,0.066041,0.044853,0.000741,0.068498,-0.0677,0.03286,-0.013082,-0.049371,0.004809,0.022231,0.032954,good
-0.011084,-0.004323,0.007219,-0.013114,0.028496,-0.027751,-0.033375,0.00073,-0.026035,0.041958,-0.00779,0.011384,-0.023202,-0.021826,-0.013156,0.005036,0.019614,-0.014788,-0.004424,-0.013107,0.011149,-0.020878,-0.015827,0.00976,0.013652,-0.038985,0.03237,0.007191,-0.007904,-0.013988,0.013656,-0.014411,-0.006739,-0.001817,0.027991,-0.007682,-0.042635,0.025951,-0.009551,-0.053316,0.050182,0.007477,-0.01227,0.007146,-0.009391,-0.022668,-0.005685,-0.012265,0.029254,-0.037083,-0.05835,-0.032044,-0.023405,-0.004357,-0.032878,-0.006526,-0.00447,-0.014242,-0.038994,good
-0.023319,0.039054,-0.004278,0.046992,-0.004535,0.017708,0.040794,0.027764,-0.029018,-0.067269,-0.03002,0.043114,0.039417,-0.01729,-0.061669,-0.020565,-0.03311,-0.0115,0.063995,-0.06115,-0.068207,-0.028562,0.004299,0.028341,0.012411,-0.084822,0.054999,0.008083,0.014854,-0.011339,0.001621,-0.027765,-0.021283,-0.00362,0.019426,0.03837,-0.043045,-0.098411,-0.031126,-0.007966,-0.043195,-0.049029,0.000259,0.027087,-0.104037,-0.071783,-0.014348,-0.003859,-0.032958,0.018486,0.018808,0.029985,-0.041149,0.045311,-0.006124,0.044623,0.01726,-0.04857,0.06811,good
0.041745,-0.040902,0.007868,0.016108,-0.019122,-0.035026,0.028342,-0.041328,0.06107,0.057731,-0.032461,-0.072426,-0.037976,-0.027544,-0.067529,0.039554,0.046174,-0.00735,-0.007905,-0.021752,0.034881,-0.002195,-0.006626,-0.00944,-0.022013,-0.034712,0.033271,-0.011021,0.039481,-0.004282,0.013702,-0.012201,-0.025922,-0.008136,0.057238,0.082467,0.019944,0.008645,-0.029539,-0.092011,0.074389,-0.053912,-0.019028,-0.01814,-0.022494,0.040949,0.025081,0.017534,0.023194,0.023308,-0.031973,-0.000838,-0.036211,0.03408,0.015544,-0.003106,0.070239,0.079604,0.005976,good
-0.009741,0.001048,0.003863,-0.004569,0.0382,0.005269,0.023021,-0.023196,-0.006382,0.024868,-0.007546,-0.004241,-0.019052,0.021631,-0.003146,-0.028228,-0.004983,0.017682,-0.007476,-0.020889,-0.020162,-0.017948,-0.00832,0.010431,0.020244,-0.021102,0.011985,-0.006542,0.011169,-0.047291,0.01688,-0.008491,0.00852,-0.001329,-0.009332,-0.023215,0.011503,0.026806,0.003388,-0.027864,0.021038,-0.01889,-0.018617,0.022649,0.006722,0.007666,-0.016916,-0.011319,0.026447,-0.017003,-0.002685,0.011414,0.012825,-0.035363,-0.009502,0.00092,0.030198,0.003581,-0.024956,good
-0.015845,0.01533,0.011919,0.025705,0.034294,-0.032085,0.009837,-0.000247,-0.029087,0.037808,-0.005104,0.019685,-0.001962,0.034082,0.001736,-0.01065,-0.01011,0.0211,0.013276,0.016464,-0.018209,-0.0033,-0.019794,0.028254,0.032451,0.007829,-0.021463,0.009694,-0.03717,0.008373,0.023594,-0.028632,0.033117,-0.009508,-0.02984,0.027139,0.050505,0.028515,-0.038238,-0.00223,0.01469,-0.004241,-0.014467,0.009465,-0.013297,0.014991,-0.020944,0.0087,0.013507,0.002284,-0.001709,0.013855,-0.015739,-0.005089,0.009541,-0.006648,-0.004958,0.005534,0.012886,good
-0.014598,-0.010337,0.001378,-0.04078,0.018946,-0.028975,-0.001667,0.040398,0.009286,0.025212,-0.047966,0.015635,-0.048956,0.00666,0.023505,-0.03455,-0.050099,0.013681,0.027155,0.015904,0.047381,-0.002281,-0.010797,0.034478,0.05657,-0.000313,0.002937,-0.063714,0.020118,0.046796,0.003108,0.014267,-0.00374,-0.005017,-0.038788,-0.005876,0.020851,-0.013093,0.074844,0.057115,0.011348,0.064159,-0.057231,0.004045,0.110461,-0.024568,0.054214,-0.002884,-0.055773,0.022239,0.021234,0.046773,-0.049607,-0.028763,0.030687,-0.020096,-0.013968,0.0235,-0.035794,good
-0.058447,-0.013531,-0.042364,0.019597,0.018127,0.04321,0.006963,0.000109,-0.028719,0.033817,-0.004531,0.008195,0.043766,0.014817,-0.00632,0.063696,0.001525,-0.019932,-0.061644,-0.054752,0.064588,-0.080301,0.02276,-0.019769,-0.014537,0.030493,0.001495,0.007399,0.056411,0.014581,0.004952,-0.010834,-0.002324,-0.001428,0.017433,0.017382,0.02124,0.014899,0.000463,-0.012998,0.023657,-0.000578,0.046045,-0.006614,0.024955,0.036952,0.038718,-0.006684,-0.015034,0.003476,0.01262,0.047471,0.022792,-0.010902,-0.033576,0.031736,0.01794,-0.000508,-0.012819,bad
0.031518,-0.028493,0.012529,0.04841,0.006706,0.016743,-0.000905,0.020993,-0.009311,-0.000034,0.038597,0.022614,-0.038095,-0.014746,-0.027805,-0.041534,-0.016213,0.032819,0.002534,0.005478,0.001566,-0.032597,-0.038959,0.03216,-0.026631,0.019059,-0.002786,0.002492,-0.060608,0.020336,0.010471,0.001519,0.017919,-0.009141,0.004828,-0.011802,-0.002718,-0.049854,-0.016265,-0.032259,-0.022419,-0.008636,-0.056215,0.114934,-0.046501,-0.012841,0.026785,0.008456,0.01424,-0.001134,-0.024658,0.032898,0.003304,0.011024,-0.046611,0.069768,-0.0074,-0.001058,0.009224,good
-0.004004,0.002399,-0.00733,-0.00323,0.017638,-0.014774,-0.019404,0.003038,-0.04886,-0.049191,0.008897,0.028092,-0.049984,-0.024733,-0.006931,-0.016504,-0.038026,0.000088,0.013551,0.021908,-0.012926,-0.019755,0.003534,0.031256,-0.051646,-0.013941,0.052398,-0.019213,0.007521,0.001275,0.019673,-0.024323,0.014339,0.006568,0.047356,0.012439,-0.018524,0.038581,-0.013819,-0.037534,-0.057825,0.010165,0.051172,0.001564,-0.005807,-0.02567,-0.025613,-0.024415,-0.01833,-0.038761,0.034105,-0.004592,-0.018365,0.03524,0.033074,0.051512,0.006343,0.005107,-0.00403,good
-0.01023,0.016246,0.020708,0.01716,0.018547,-0.009013,0.013622,0.014157,-0.006015,-0.032017,0.005638,-0.003997,0.025382,0.033838,0.029202,-0.004058,0.024985,-0.000384,-0.017241,-0.00856,-0.037863,-0.019901,0.020245,0.002253,-0.011983,0.063737,-0.004373,-0.026195,-0.014954,-0.007862,-0.046864,-0.045844,0.023992,0.027785,-0.040231,-0.026084,0.005613,0.01289,-0.033477,-0.008333,-0.005268,-0.014495,-0.030824,-0.00207,-0.033317,-0.037256,-0.010935,0.027896,0.005695,0.013393,0.000977,0.043091,-0.047947,-0.024132,0.014302,-0.019099,-0.004836,0.009928,0.030708,good
0.01626,0.020823,0.030169,-0.017997,-0.012764,-0.013103,0.008128,-0.018802,-0.000644,0.039028,-0.02195,0.004304,-0.001718,0.041651,-0.003879,-0.00473,0.042564,0.000837,0.002412,-0.050095,-0.016195,0.004513,0.029095,0.006586,-0.011738,0.017655,-0.019387,-0.018688,-0.025482,-0.04182,0.024246,-0.031257,0.003515,-0.012071,-0.017358,-0.022941,-0.055697,0.022045,-0.009063,0.009184,0.055309,-0.000335,-0.015199,-0.008479,0.015999,0.003699,0.003592,0.029605,0.012653,-0.033177,-0.0354,-0.023743,-0.009642,0.005409,0.00887,-0.015315,-0.042556,-0.00057,-0.009697,good
-0.078467,-0.015118,-0.005621,0.004705,0.011535,-0.03516,-0.050898,0.090197,0.029875,0.009647,-0.001113,-0.030379,0.003727,-0.011794,-0.011447,-0.002344,0.039367,-0.050693,0.034059,-0.001285,0.008192,-0.003153,-0.033148,-0.017572,0.002065,0.067358,0.025909,-0.000536,-0.004625,-0.029364,-0.085197,-0.002533,0.028255,0.033484,0.037209,0.010669,0.02655,-0.021234,-0.040064,0.017764,-0.024683,0.031649,0.021631,0.001198,0.008353,0.024257,0.018577,0.028228,0.024517,-0.039493,-0.024001,-0.014785,0.014125,-0.00309,0.003533,0.01367,-0.016972,0.02293,0.036741,good
0.069482,0.038776,0.009394,0.01386,0.022826,0.042477,-0.017085,-0.049208,-0.029207,0.01038,-0.016494,0.04506,-0.06805,-0.043776,0.024441,-0.019189,-0.013429,0.004971,-0.024047,-0.028079,0.016737,-0.008524,0.059137,-0.029108,0.029897,-0.020533,-0.002167,0.0157,0.003432,-0.010939,-0.005393,-0.031403,-0.044133,0.02854,0.002678,0.00722,0.033447,-0.03515,0.017797,0.061587,-0.042993,-0.029874,0.007471,0.030495,0.021049,0.022304,-0.021706,-0.015077,-0.028583,-0.043765,0.003709,0.006577,0.062342,0.009606,0.040398,0.018797,0.003657,-0.003926,0.056883,good
