@relation german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N28-R43-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute class {good,bad}

@data
19.052559,-90.066642,4006.233518,-6.928203,-53.693575,-1.732051,-39.837169,-3949.075841,1.732051,-57.157677,3956.004044,32.908965,-48.497423,39.837169,-55.425626,-0,3950.807892,43.30127,10.392305,-3.464102,39.837169,48.497423,-3916.166876,96.994845,4001.037365,5.196152,3956.004044,-46.765372,good
88.334591,-88.334591,2225.685288,-8.660254,-91.798693,67.549981,-6.928203,-2069.800715,3.464102,-24.248711,2139.082747,8.660254,-83.138439,5.196152,-81.406388,-1.732051,2137.350697,84.87049,81.406388,-6.928203,10.392305,91.798693,-2135.618646,107.38715,2225.685288,5.196152,2142.546849,-86.60254,good
43.30127,-71.014083,1958.949463,-5.196152,-55.425626,19.052559,-17.320508,-1884.471279,5.196152,-32.908965,1917.380244,13.856406,-53.693575,13.856406,-53.693575,-3.464102,1901.791787,48.497423,31.176915,-3.464102,20.78461,53.693575,-1896.595634,76.210236,1957.217413,6.928203,1910.452041,-46.765372,good
48.497423,-83.138439,1669.696978,-3.464102,-71.014083,43.30127,-24.248711,-1560.577778,3.464102,-29.444864,1600.414946,19.052559,-69.282032,15.588457,-71.014083,1.732051,1605.611099,62.353829,46.765372,-10.392305,20.78461,65.817931,-1591.754692,95.262794,1667.964928,3.464102,1607.343149,-67.549981,good
22.51666,-69.282032,3159.260673,-6.928203,-46.765372,0,-29.444864,-3109.0312,5.196152,-43.30127,3117.691454,24.248711,-41.569219,27.712813,-51.961524,-3.464102,3112.495301,38.105118,8.660254,-1.732051,31.176915,41.569219,-3089.978641,77.942286,3154.064521,8.660254,3119.423504,-41.569219,good
60.621778,-93.530744,3368.838821,-8.660254,-74.478185,31.176915,-13.856406,-3252.791417,0,-46.765372,3296.092687,19.052559,-62.353829,20.78461,-67.549981,-1.732051,3296.092687,67.549981,51.961524,-3.464102,25.980762,71.014083,-3282.23628,109.119201,3363.642668,3.464102,3294.360636,-67.549981,good
45.033321,-69.282032,1995.32253,-1.732051,-55.425626,20.78461,-22.51666,-1920.844346,1.732051,-38.105118,1939.896904,10.392305,-43.30127,17.320508,-51.961524,-5.196152,1945.093057,48.497423,32.908965,-6.928203,20.78461,50.229473,-1927.772549,79.674337,1990.126378,6.928203,1950.289209,-45.033321,bad
8.660254,-159.348674,11048.752101,-12.124356,-83.138439,-13.856406,-74.478185,-10969.077764,1.732051,-98.726896,10962.149561,84.87049,-72.746134,76.210236,-81.406388,-8.660254,10955.221358,77.942286,1.732051,-6.928203,83.138439,79.674337,-10892.867529,171.47303,11038.359797,-1.732051,10965.613663,-83.138439,bad
50.229473,-124.707658,2469.904452,0,-86.60254,31.176915,-34.641016,-2341.732692,0,-55.425626,2376.373708,39.837169,-79.674337,39.837169,-86.60254,-1.732051,2381.56986,77.942286,43.30127,-5.196152,38.105118,79.674337,-2343.464743,129.903811,2461.244198,0,2381.56986,-84.87049,good
31.176915,-124.707658,4408.069305,-6.928203,-74.478185,13.856406,-48.497423,-4314.538562,8.660254,-64.08588,4330.127019,46.765372,-67.549981,50.229473,-71.014083,-5.196152,4330.127019,71.014083,17.320508,-3.464102,53.693575,76.210236,-4285.093698,124.707658,4406.337254,5.196152,4331.85907,-69.282032,good
24.248711,-103.923048,4434.050067,-1.732051,-64.08588,0,-48.497423,-4366.500086,3.464102,-64.08588,4378.624442,38.105118,-60.621778,45.033321,-60.621778,-1.732051,4373.428289,53.693575,17.320508,-3.464102,46.765372,57.157677,-4333.591121,105.655099,4427.121864,5.196152,4376.892391,-51.961524,good
39.837169,-84.87049,9285.524379,-5.196152,-64.08588,31.176915,-25.980762,-9191.993636,3.464102,-36.373067,9214.510296,29.444864,-57.157677,24.248711,-57.157677,-1.732051,9217.974398,58.889727,39.837169,-8.660254,24.248711,62.353829,-9200.65389,93.530744,9280.328227,-1.732051,9224.902601,-64.08588,good
-31.176915,-121.243557,11403.822517,-5.196152,-46.765372,-48.497423,-83.138439,-11405.554568,6.928203,-93.530744,11362.253298,76.210236,-43.30127,83.138439,-39.837169,1.732051,11358.789196,41.569219,-38.105118,-8.660254,84.87049,46.765372,-11282.578961,133.367912,11403.822517,5.196152,11358.789196,-41.569219,bad
36.373067,-62.353829,5184.028067,0,-46.765372,10.392305,-17.320508,-5118.210136,1.732051,-34.641016,5145.922949,13.856406,-41.569219,17.320508,-45.033321,-3.464102,5137.262695,43.30127,24.248711,-6.928203,20.78461,46.765372,-5126.87039,71.014083,5180.563965,8.660254,5140.726797,-43.30127,bad
46.765372,-60.621778,2130.422493,-3.464102,-46.765372,17.320508,-12.124356,-2064.604563,3.464102,-34.641016,2087.121223,6.928203,-41.569219,12.124356,-46.765372,-6.928203,2081.925071,39.837169,34.641016,-5.196152,13.856406,45.033321,-2078.460969,65.817931,2126.958392,5.196152,2090.585325,-39.837169,good
62.353829,-69.282032,2139.082747,-6.928203,-60.621778,39.837169,-5.196152,-2026.499445,0,-27.712813,2071.532766,5.196152,-57.157677,8.660254,-62.353829,-6.928203,2068.068664,62.353829,55.425626,-5.196152,8.660254,60.621778,-2073.264817,77.942286,2130.422493,-1.732051,2074.996867,-64.08588,bad
60.621778,-109.119201,4366.500086,-12.124356,-86.60254,32.908965,-31.176915,-4245.256529,1.732051,-55.425626,4283.361647,32.908965,-69.282032,27.712813,-81.406388,-5.196152,4283.361647,74.478185,53.693575,-6.928203,41.569219,81.406388,-4259.112936,128.17176,4361.303933,3.464102,4288.5578,-76.210236,good
45.033321,-55.425626,2012.643038,-8.660254,-46.765372,20.78461,-15.588457,-1950.289209,3.464102,-31.176915,1972.80587,8.660254,-39.837169,6.928203,-50.229473,-5.196152,1964.145616,39.837169,31.176915,-8.660254,19.052559,41.569219,-1964.145616,67.549981,2009.178937,8.660254,1972.80587,-39.837169,good
-46.765372,-150.68842,24345.706151,-6.928203,-50.229473,-65.817931,-102.190998,-24350.902304,3.464102,-119.511506,24297.208729,96.994845,-48.497423,100.458947,-50.229473,1.732051,24290.280525,45.033321,-50.229473,-5.196152,103.923048,50.229473,-24196.749782,159.348674,24337.045897,5.196152,24292.012576,-45.033321,bad
67.549981,-154.152522,13265.777135,-12.124356,-116.047404,51.961524,-46.765372,-13101.232308,6.928203,-60.621778,13151.461782,53.693575,-98.726896,48.497423,-107.38715,-1.732051,13151.461782,107.38715,60.621778,-5.196152,57.157677,110.851252,-13111.624613,169.740979,13264.045084,3.464102,13158.389985,-109.119201,good
29.444864,-117.779455,5398.802367,-8.660254,-77.942286,8.660254,-48.497423,-5310.467776,3.464102,-64.08588,5324.324182,48.497423,-65.817931,50.229473,-79.674337,-0,5326.056233,62.353829,20.78461,-1.732051,55.425626,69.282032,-5279.290861,128.17176,5393.606215,3.464102,5331.252386,-69.282032,good
57.157677,-74.478185,2374.641657,-5.196152,-65.817931,34.641016,-12.124356,-2268.986558,3.464102,-29.444864,2317.483981,10.392305,-57.157677,10.392305,-64.08588,3.464102,2310.555777,55.425626,46.765372,-3.464102,17.320508,58.889727,-2303.627574,83.138439,2369.445505,10.392305,2307.091676,-58.889727,bad
43.30127,-48.497423,791.547219,-1.732051,-46.765372,19.052559,-8.660254,-720.533136,0,-24.248711,749.978,0,-45.033321,13.856406,-46.765372,-3.464102,746.513898,39.837169,36.373067,0,12.124356,50.229473,-737.853644,57.157677,786.351067,5.196152,746.513898,-41.569219,bad
34.641016,-60.621778,2166.79556,-1.732051,-45.033321,17.320508,-24.248711,-2109.637884,3.464102,-36.373067,2125.226341,10.392305,-41.569219,13.856406,-48.497423,-6.928203,2121.762239,39.837169,24.248711,-6.928203,22.51666,41.569219,-2113.101985,65.817931,2163.331459,3.464102,2128.690443,-38.105118,bad
116.047404,-129.903811,1480.90344,0,-119.511506,90.066642,-19.052559,-1276.521445,5.196152,-31.176915,1366.588087,5.196152,-116.047404,12.124356,-117.779455,-3.464102,1364.856036,110.851252,103.923048,-5.196152,17.320508,114.315353,-1352.731681,136.832014,1477.439339,10.392305,1371.78424,-107.38715,good
0,-77.942286,4486.011592,-3.464102,-38.105118,-17.320508,-45.033321,-4465.226982,1.732051,-62.353829,4449.638525,39.837169,-36.373067,41.569219,-41.569219,-6.928203,4446.174423,32.908965,-8.660254,-5.196152,45.033321,39.837169,-4411.533407,88.334591,4482.54749,3.464102,4454.834677,-36.373067,bad
65.817931,-77.942286,504.026785,-5.196152,-76.210236,60.621778,-15.588457,-377.587076,3.464102,-15.588457,427.816549,6.928203,-69.282032,6.928203,-79.674337,-3.464102,431.280651,65.817931,58.889727,-5.196152,15.588457,71.014083,-422.620397,84.87049,502.294734,5.196152,436.476804,-69.282032,good
27.712813,-74.478185,3304.752941,-3.464102,-46.765372,5.196152,-29.444864,-3254.523467,1.732051,-46.765372,3257.987569,20.78461,-36.373067,29.444864,-46.765372,-6.928203,3254.523467,39.837169,15.588457,-3.464102,25.980762,45.033321,-3232.006807,77.942286,3297.824738,5.196152,3257.987569,-41.569219,bad
31.176915,-185.329436,11218.493081,-5.196152,-102.190998,8.660254,-79.674337,-11093.785422,3.464102,-100.458947,11111.105931,74.478185,-102.190998,83.138439,-105.655099,-6.928203,11107.641829,105.655099,20.78461,0,79.674337,103.923048,-11034.895695,188.793538,11208.100776,1.732051,11112.837981,-100.458947,bad
34.641016,-100.458947,2270.718609,-12.124356,-69.282032,19.052559,-39.837169,-2187.58017,0,-53.693575,2197.972475,39.837169,-57.157677,36.373067,-60.621778,1.732051,2206.632729,60.621778,25.980762,-5.196152,46.765372,55.425626,-2171.991713,112.583302,2268.986558,6.928203,2208.36478,-62.353829,good
24.248711,-98.726896,11149.211048,-3.464102,-62.353829,10.392305,-39.837169,-11074.732864,6.928203,-51.961524,11093.785422,38.105118,-58.889727,39.837169,-55.425626,1.732051,11081.661067,57.157677,19.052559,-1.732051,41.569219,64.08588,-11052.216203,102.190998,11149.211048,8.660254,11086.857219,-55.425626,good
10.392305,-76.210236,3476.225971,-5.196152,-38.105118,-10.392305,-38.105118,-3453.70931,0,-58.889727,3445.049056,36.373067,-34.641016,32.908965,-38.105118,-3.464102,3434.656751,31.176915,1.732051,-6.928203,41.569219,39.837169,-3408.675989,86.60254,3476.225971,6.928203,3441.584955,-31.176915,bad
76.210236,-93.530744,1390.836798,1.732051,-77.942286,55.425626,-13.856406,-1257.468886,5.196152,-25.980762,1323.286817,3.464102,-79.674337,10.392305,-84.87049,-3.464102,1311.162461,74.478185,65.817931,-3.464102,13.856406,76.210236,-1304.234258,93.530744,1387.372697,6.928203,1318.090665,-71.014083,good
19.052559,-84.87049,4557.025675,-8.660254,-57.157677,-0,-36.373067,-4503.3321,0,-57.157677,4503.3321,36.373067,-41.569219,39.837169,-46.765372,-1.732051,4505.06415,45.033321,12.124356,-1.732051,39.837169,50.229473,-4472.155185,98.726896,4553.561573,3.464102,4510.260303,-46.765372,good
60.621778,-69.282032,5918.417609,-3.464102,-64.08588,57.157677,-8.660254,-5797.174053,5.196152,-13.856406,5852.599679,3.464102,-69.282032,5.196152,-74.478185,0,5849.135577,58.889727,57.157677,-5.196152,8.660254,67.549981,-5849.135577,72.746134,5916.685559,3.464102,5859.527882,-65.817931,good
-3.464102,-110.851252,6966.308348,0,-55.425626,-22.51666,-67.549981,-6924.739129,3.464102,-72.746134,6907.418621,53.693575,-48.497423,65.817931,-55.425626,-0,6909.150671,48.497423,-6.928203,-3.464102,64.08588,53.693575,-6850.260944,117.779455,6955.916043,6.928203,6909.150671,-50.229473,good
10.392305,-79.674337,20062.344504,-3.464102,-45.033321,-8.660254,-34.641016,-20027.703488,5.196152,-53.693575,20024.239386,38.105118,-34.641016,36.373067,-32.908965,-1.732051,20017.311183,39.837169,3.464102,-1.732051,38.105118,43.30127,-19987.866319,90.066642,20058.880402,12.124356,20020.775285,-34.641016,bad
46.765372,-90.066642,7647.004315,-10.392305,-69.282032,25.980762,-34.641016,-7562.133826,5.196152,-50.229473,7581.186385,22.51666,-55.425626,27.712813,-58.889727,-0,7582.918436,57.157677,38.105118,-10.392305,34.641016,62.353829,-7565.597927,103.923048,7647.004315,1.732051,7582.918436,-57.157677,good
8.660254,-96.994845,7459.942828,-5.196152,-48.497423,-15.588457,-51.961524,-7423.569761,8.660254,-65.817931,7413.177456,41.569219,-39.837169,51.961524,-41.569219,-3.464102,7411.445406,46.765372,-8.660254,-5.196152,53.693575,43.30127,-7366.412085,105.655099,7454.746676,10.392305,7409.713355,-38.105118,bad
20.78461,-93.530744,4085.907855,-10.392305,-57.157677,13.856406,-46.765372,-4020.089924,6.928203,-50.229473,4021.821975,32.908965,-50.229473,45.033321,-53.693575,0,4021.821975,55.425626,15.588457,-6.928203,43.30127,60.621778,-3988.91301,102.190998,4085.907855,0,4021.821975,-57.157677,good
38.105118,-58.889727,1853.294364,-5.196152,-38.105118,15.588457,-15.588457,-1803.064891,3.464102,-36.373067,1816.921297,6.928203,-39.837169,13.856406,-45.033321,-6.928203,1806.528992,34.641016,25.980762,-3.464102,19.052559,45.033321,-1803.064891,64.08588,1851.562313,10.392305,1815.189246,-34.641016,good
12.124356,-76.210236,4337.055222,-10.392305,-39.837169,-8.660254,-43.30127,-4309.342409,0,-60.621778,4290.28985,31.176915,-31.176915,38.105118,-41.569219,-5.196152,4292.021901,32.908965,1.732051,-5.196152,45.033321,41.569219,-4264.309088,84.87049,4337.055222,1.732051,4304.146257,-38.105118,good
34.641016,-69.282032,3162.724775,-5.196152,-53.693575,24.248711,-27.712813,-3088.24659,5.196152,-29.444864,3114.227352,19.052559,-46.765372,17.320508,-53.693575,-3.464102,3107.299149,48.497423,27.712813,-6.928203,27.712813,48.497423,-3091.710692,72.746134,3157.528622,5.196152,3109.0312,-45.033321,good
22.51666,-64.08588,4389.016746,-5.196152,-43.30127,13.856406,-24.248711,-4340.519324,1.732051,-39.837169,4345.715476,20.78461,-36.373067,22.51666,-36.373067,-1.732051,4343.983425,39.837169,19.052559,-6.928203,22.51666,43.30127,-4335.323171,71.014083,4387.284696,0,4349.179578,-39.837169,good
53.693575,-83.138439,2268.986558,1.732051,-69.282032,41.569219,-25.980762,-2165.063509,3.464102,-32.908965,2206.632729,13.856406,-65.817931,13.856406,-71.014083,-5.196152,2199.704526,62.353829,46.765372,-6.928203,24.248711,65.817931,-2191.044272,86.60254,2265.522456,3.464102,2206.632729,-60.621778,bad
19.052559,-74.478185,9134.835959,-8.660254,-51.961524,3.464102,-32.908965,-9082.874435,5.196152,-46.765372,9086.338537,34.641016,-38.105118,32.908965,-41.569219,0,9084.606486,43.30127,13.856406,-3.464102,39.837169,48.497423,-9058.625724,88.334591,9134.835959,5.196152,9089.802638,-43.30127,good
39.837169,-81.406388,5305.271624,-6.928203,-60.621778,25.980762,-22.51666,-5215.204982,5.196152,-36.373067,5246.381896,22.51666,-55.425626,22.51666,-57.157677,-1.732051,5239.453693,55.425626,32.908965,-3.464102,25.980762,60.621778,-5223.865236,88.334591,5303.539573,5.196152,5246.381896,-55.425626,good
83.138439,-96.994845,826.188235,-1.732051,-90.066642,72.746134,-10.392305,-661.643408,-1.732051,-20.78461,732.657492,5.196152,-79.674337,6.928203,-88.334591,-1.732051,737.853644,81.406388,79.674337,-5.196152,8.660254,84.87049,-730.925441,96.994845,827.920286,-3.464102,741.317746,-84.87049,good
17.320508,-71.014083,1730.318757,0,-46.765372,10.392305,-36.373067,-1685.285436,5.196152,-41.569219,1690.481588,25.980762,-38.105118,27.712813,-39.837169,0,1685.285436,39.837169,13.856406,-6.928203,32.908965,41.569219,-1666.232877,74.478185,1728.586706,3.464102,1688.749537,-36.373067,bad
31.176915,-60.621778,1498.223949,-3.464102,-41.569219,15.588457,-20.78461,-1442.798323,5.196152,-32.908965,1456.654729,13.856406,-36.373067,19.052559,-34.641016,-1.732051,1453.190628,39.837169,22.51666,-8.660254,22.51666,39.837169,-1439.334221,69.282032,1494.759847,8.660254,1456.654729,-31.176915,good
86.60254,-116.047404,2793.797953,-10.392305,-102.190998,64.08588,-13.856406,-2620.592872,0,-38.105118,2689.874904,22.51666,-90.066642,15.588457,-98.726896,-5.196152,2688.142853,93.530744,76.210236,-5.196152,20.78461,100.458947,-2677.750549,124.707658,2786.869749,1.732051,2693.339006,-96.994845,bad
122.975607,-135.099963,2378.105759,-3.464102,-136.832014,114.315353,-8.660254,-2130.422493,5.196152,-15.588457,2246.469897,12.124356,-135.099963,-1.732051,-133.367912,0,2246.469897,122.975607,114.315353,-5.196152,13.856406,129.903811,-2248.201948,145.492268,2378.105759,8.660254,2249.933999,-128.17176,good
51.961524,-88.334591,2272.45066,-8.660254,-72.746134,32.908965,-17.320508,-2161.599408,0,-38.105118,2197.972475,27.712813,-62.353829,22.51666,-71.014083,1.732051,2196.240424,64.08588,48.497423,-6.928203,27.712813,65.817931,-2180.651967,103.923048,2262.058355,5.196152,2199.704526,-72.746134,bad
20.78461,-90.066642,2462.976248,-8.660254,-58.889727,6.928203,-41.569219,-2400.622419,3.464102,-53.693575,2412.746775,38.105118,-55.425626,34.641016,-58.889727,-1.732051,2405.818572,50.229473,15.588457,-3.464102,43.30127,55.425626,-2379.83781,100.458947,2466.44035,-1.732051,2414.478826,-55.425626,good
38.105118,-60.621778,3874.597657,-5.196152,-46.765372,13.856406,-20.78461,-3819.172031,1.732051,-38.105118,3838.22459,12.124356,-39.837169,13.856406,-45.033321,-1.732051,3831.296386,39.837169,27.712813,-8.660254,20.78461,41.569219,-3820.904081,71.014083,3872.865606,6.928203,3833.028437,-38.105118,good
17.320508,-83.138439,4311.07446,-10.392305,-50.229473,1.732051,-46.765372,-4262.577037,5.196152,-53.693575,4259.112936,34.641016,-45.033321,39.837169,-51.961524,3.464102,4264.309088,43.30127,6.928203,-13.856406,43.30127,45.033321,-4227.936021,98.726896,4307.610358,3.464102,4266.041139,-50.229473,good
64.08588,-95.262794,2066.336613,-1.732051,-69.282032,45.033321,-22.51666,-1957.217413,5.196152,-31.176915,2000.518683,15.588457,-67.549981,13.856406,-72.746134,-5.196152,1993.59048,65.817931,51.961524,-5.196152,20.78461,69.282032,-1981.466124,93.530744,2068.068664,3.464102,1998.786632,-64.08588,good
46.765372,-62.353829,5076.640917,-3.464102,-58.889727,31.176915,-13.856406,-4991.770427,1.732051,-29.444864,5022.947342,17.320508,-46.765372,12.124356,-51.961524,-3.464102,5017.75119,50.229473,43.30127,-6.928203,20.78461,58.889727,-5012.555037,77.942286,5073.176815,5.196152,5026.411444,-51.961524,good
38.105118,-67.549981,6313.325194,-8.660254,-55.425626,19.052559,-12.124356,-6235.382907,1.732051,-31.176915,6261.363669,20.78461,-41.569219,15.588457,-45.033321,-1.732051,6257.899568,46.765372,29.444864,-3.464102,20.78461,48.497423,-6252.703415,79.674337,6313.325194,5.196152,6266.559822,-46.765372,good
100.458947,-128.17176,2973.931237,-10.392305,-114.315353,83.138439,-19.052559,-2781.673597,1.732051,-34.641016,2864.812036,20.78461,-105.655099,12.124356,-114.315353,-1.732051,2861.347934,102.190998,91.798693,-8.660254,24.248711,105.655099,-2852.68768,142.028166,2973.931237,5.196152,2870.008188,-105.655099,good
17.320508,-79.674337,4913.828141,-5.196152,-48.497423,-1.732051,-34.641016,-4868.79482,1.732051,-55.425626,4865.330718,38.105118,-34.641016,36.373067,-43.30127,-6.928203,4863.598668,43.30127,10.392305,-5.196152,43.30127,48.497423,-4835.885855,91.798693,4910.364039,0,4872.258922,-43.30127,good
-8.660254,-102.190998,14014.023084,-6.928203,-48.497423,-25.980762,-60.621778,-13982.84617,1.732051,-74.478185,13965.525661,57.157677,-41.569219,57.157677,-50.229473,3.464102,13965.525661,41.569219,-15.588457,-3.464102,64.08588,39.837169,-13911.832086,112.583302,14007.094881,5.196152,13968.989763,-43.30127,bad
62.353829,-128.17176,3940.415587,-10.392305,-95.262794,39.837169,-41.569219,-3807.047675,5.196152,-53.693575,3845.152793,38.105118,-83.138439,39.837169,-95.262794,-3.464102,3848.616894,84.87049,50.229473,-10.392305,43.30127,91.798693,-3810.511777,142.028166,3938.683536,3.464102,3848.616894,-91.798693,good
17.320508,-76.210236,2416.210877,-5.196152,-46.765372,-5.196152,-39.837169,-2378.105759,1.732051,-58.889727,2371.177556,31.176915,-36.373067,38.105118,-46.765372,-6.928203,2369.445505,41.569219,8.660254,-6.928203,43.30127,46.765372,-2341.732692,90.066642,2409.282673,1.732051,2376.373708,-43.30127,bad
13.856406,-122.975607,6188.617535,-13.856406,-69.282032,-5.196152,-62.353829,-6124.531656,5.196152,-77.942286,6121.067554,55.425626,-60.621778,60.621778,-69.282032,-1.732051,6117.603452,60.621778,5.196152,-8.660254,64.08588,64.08588,-6069.10603,136.832014,6181.689332,3.464102,6124.531656,-65.817931,good
98.726896,-150.68842,6822.548131,-5.196152,-124.707658,79.674337,-29.444864,-6625.094339,1.732051,-50.229473,6701.304574,24.248711,-114.315353,29.444864,-112.583302,1.732051,6701.304574,114.315353,91.798693,-5.196152,29.444864,117.779455,-6682.252016,157.616623,6822.548131,3.464102,6706.500727,-110.851252,good
41.569219,-74.478185,2494.153163,-6.928203,-55.425626,25.980762,-19.052559,-2405.818572,3.464102,-31.176915,2443.923689,15.588457,-55.425626,15.588457,-53.693575,-0,2435.263435,51.961524,32.908965,-3.464102,25.980762,55.425626,-2426.603181,83.138439,2497.617265,6.928203,2438.727537,-48.497423,good
45.033321,-90.066642,3422.532396,-8.660254,-71.014083,20.78461,-31.176915,-3332.465754,1.732051,-46.765372,3361.910617,22.51666,-60.621778,27.712813,-60.621778,-0,3360.178567,60.621778,36.373067,-3.464102,34.641016,58.889727,-3334.197805,100.458947,3419.068294,6.928203,3360.178567,-53.693575,good
46.765372,-105.655099,4702.517943,-8.660254,-76.210236,22.51666,-38.105118,-4607.255148,5.196152,-53.693575,4628.039758,32.908965,-64.08588,36.373067,-69.282032,-1.732051,4629.771809,65.817931,36.373067,-5.196152,38.105118,71.014083,-4598.594894,116.047404,4700.785892,3.464102,4634.967961,-67.549981,good
-1.732051,-143.760217,4830.689702,-12.124356,-74.478185,-27.712813,-77.942286,-4780.460229,5.196152,-98.726896,4757.943568,79.674337,-58.889727,79.674337,-72.746134,-5.196152,4759.675619,60.621778,-12.124356,-3.464102,88.334591,67.549981,-4686.929485,157.616623,4823.761499,1.732051,4766.603822,-65.817931,good
-10.392305,-112.583302,10439.070217,-12.124356,-48.497423,-31.176915,-67.549981,-10409.625353,1.732051,-84.87049,10383.644591,62.353829,-43.30127,67.549981,-51.961524,-1.732051,10381.912541,43.30127,-17.320508,-5.196152,72.746134,48.497423,-10324.754864,122.975607,10433.874065,-1.732051,10387.108693,-48.497423,bad
48.497423,-107.38715,2125.226341,-6.928203,-72.746134,25.980762,-34.641016,-2028.231496,5.196152,-53.693575,2055.944309,31.176915,-65.817931,34.641016,-64.08588,-1.732051,2054.212258,67.549981,41.569219,-6.928203,34.641016,69.282032,-2028.231496,110.851252,2123.49429,3.464102,2057.676359,-64.08588,bad
46.765372,-109.119201,11005.450831,-12.124356,-79.674337,20.78461,-36.373067,-10904.991884,3.464102,-60.621778,10929.240596,38.105118,-60.621778,36.373067,-71.014083,-1.732051,10930.972647,65.817931,41.569219,-5.196152,45.033321,74.478185,-10899.795732,124.707658,11000.254679,3.464102,10932.704697,-67.549981,good
58.889727,-133.367912,5100.889628,-1.732051,-88.334591,39.837169,-32.908965,-4960.593513,-3.464102,-57.157677,5000.430681,43.30127,-81.406388,34.641016,-84.87049,-5.196152,5005.626834,88.334591,53.693575,-8.660254,39.837169,86.60254,-4974.449919,138.564065,5095.693476,1.732051,5007.358885,-91.798693,good
25.980762,-93.530744,5360.697249,-6.928203,-60.621778,1.732051,-38.105118,-5286.219065,-1.732051,-58.889727,5294.879319,38.105118,-50.229473,36.373067,-58.889727,-3.464102,5300.075471,51.961524,17.320508,-5.196152,41.569219,57.157677,-5265.434455,105.655099,5355.501097,-1.732051,5307.003674,-55.425626,good
34.641016,-48.497423,4021.821975,-1.732051,-45.033321,15.588457,-15.588457,-3964.664299,0,-29.444864,3981.984807,12.124356,-31.176915,12.124356,-36.373067,0,3983.716857,36.373067,27.712813,-12.124356,15.588457,41.569219,-3975.056603,64.08588,4021.821975,5.196152,3985.448908,-38.105118,good
69.282032,-114.315353,13097.768207,-10.392305,-95.262794,51.961524,-22.51666,-12954.00799,0,-45.033321,13005.969514,34.641016,-79.674337,25.980762,-81.406388,-1.732051,13002.505412,84.87049,71.014083,-8.660254,32.908965,91.798693,-12986.916955,129.903811,13096.036156,-1.732051,13007.701565,-90.066642,bad
27.712813,-55.425626,2215.292983,-1.732051,-43.30127,12.124356,-20.78461,-2165.063509,0,-32.908965,2180.651967,19.052559,-32.908965,13.856406,-41.569219,-1.732051,2177.187865,36.373067,20.78461,-12.124356,22.51666,38.105118,-2165.063509,69.282032,2211.828881,8.660254,2182.384018,-36.373067,good
67.549981,-131.635861,1335.411173,-12.124356,-98.726896,48.497423,-43.30127,-1189.918905,5.196152,-58.889727,1231.488124,34.641016,-84.87049,38.105118,-95.262794,-1.732051,1238.416327,91.798693,57.157677,-8.660254,43.30127,93.530744,-1207.239413,142.028166,1330.21502,0,1241.880429,-95.262794,good
64.08588,-133.367912,2863.079985,-10.392305,-95.262794,38.105118,-32.908965,-2714.123615,1.732051,-57.157677,2764.353089,43.30127,-91.798693,36.373067,-98.726896,-6.928203,2759.156936,90.066642,55.425626,-6.928203,43.30127,95.262794,-2733.176174,145.492268,2854.419731,1.732051,2767.81719,-96.994845,good
19.052559,-74.478185,7439.158219,-6.928203,-46.765372,5.196152,-32.908965,-7392.392847,1.732051,-45.033321,7394.124898,32.908965,-32.908965,29.444864,-41.569219,-0,7395.856948,41.569219,12.124356,-10.392305,34.641016,39.837169,-7373.340288,83.138439,7440.890269,1.732051,7402.785152,-43.30127,good
55.425626,-76.210236,1751.103366,-10.392305,-67.549981,29.444864,-17.320508,-1654.108521,5.196152,-34.641016,1687.017487,15.588457,-51.961524,19.052559,-67.549981,-3.464102,1687.017487,57.157677,43.30127,-5.196152,24.248711,60.621778,-1674.893131,90.066642,1744.175163,5.196152,1692.213639,-60.621778,good
25.980762,-57.157677,12983.452854,1.732051,-46.765372,15.588457,-19.052559,-12922.831075,1.732051,-29.444864,12938.419533,17.320508,-43.30127,15.588457,-41.569219,-1.732051,12940.151583,38.105118,24.248711,-5.196152,22.51666,45.033321,-12928.027228,69.282032,12979.988752,5.196152,12943.615685,-38.105118,good
-13.856406,-102.190998,16101.144307,-6.928203,-46.765372,-22.51666,-62.353829,-16076.895596,3.464102,-72.746134,16056.110986,55.425626,-41.569219,60.621778,-43.30127,1.732051,16050.914834,39.837169,-17.320508,-3.464102,62.353829,43.30127,-16000.68536,107.38715,16099.412256,0,16056.110986,-41.569219,bad
