@relation german_credit-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N28-R44-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute class {good,bad}

@data
-8.660254,5235.989591,-69.282032,55.425626,86.60254,-5220.401134,-58.889727,-5220.401134,76.210236,-5175.367813,5225.597286,-57.157677,-5145.922949,-3.464102,58.889727,-58.889727,-5.196152,41.569219,5230.793439,5225.597286,-5.196152,-3.464102,-90.066642,-50.229473,5177.099864,1.732051,5298.34342,93.530744,good
-8.660254,17952.70662,-64.08588,105.655099,76.210236,-17950.97457,-105.655099,-17947.510468,71.014083,-17852.247674,17954.438671,-107.38715,-17885.156639,-5.196152,110.851252,-103.923048,-6.928203,96.994845,17956.170722,17956.170722,-1.732051,0,-79.674337,-107.38715,17848.783572,-1.732051,18018.524551,84.87049,good
-1.732051,4472.155185,-71.014083,43.30127,69.282032,-4461.76288,-45.033321,-4463.494931,64.08588,-4434.050067,4466.959033,-36.373067,-4401.141102,-5.196152,38.105118,-45.033321,6.928203,32.908965,4470.423134,4475.619287,-1.732051,-3.464102,-86.60254,-34.641016,4432.318017,0,4537.973116,76.210236,bad
-3.464102,7849.65426,-38.105118,64.08588,46.765372,-7840.994006,-62.353829,-7846.190158,43.30127,-7797.692736,7847.922209,-62.353829,-7802.888888,-8.660254,62.353829,-62.353829,-6.928203,41.569219,7846.190158,7844.458107,-8.660254,1.732051,-53.693575,-48.497423,7797.692736,0,7882.563225,58.889727,good
-8.660254,8923.525761,-48.497423,46.765372,57.157677,-8913.133456,-46.765372,-8914.865507,51.961524,-8881.956541,8920.061659,-48.497423,-8862.903982,-5.196152,43.30127,-45.033321,-3.464102,29.444864,8921.79371,8918.329608,-3.464102,0,-69.282032,-39.837169,8881.956541,0,8970.291132,69.282032,good
-8.660254,4129.209125,-105.655099,51.961524,109.119201,-4122.280922,-50.229473,-4125.745024,98.726896,-4089.371957,4124.012973,-48.497423,-4023.554026,0,45.033321,-48.497423,0,38.105118,4134.405278,4134.405278,-6.928203,-1.732051,-122.975607,-38.105118,4092.836058,5.196152,4233.132174,126.439709,good
-3.464102,2518.401874,-46.765372,36.373067,46.765372,-2516.669823,-36.373067,-2511.473671,45.033321,-2488.95701,2518.401874,-29.444864,-2473.368553,-6.928203,34.641016,-38.105118,1.732051,29.444864,2520.133925,2521.865976,-5.196152,3.464102,-53.693575,-29.444864,2482.028807,3.464102,2554.774941,51.961524,good
-8.660254,2663.894142,-100.458947,12.124356,100.458947,-2662.162091,-12.124356,-2660.43004,100.458947,-2656.965939,2665.626193,-8.660254,-2565.167246,-5.196152,13.856406,-12.124356,3.464102,8.660254,2667.358244,2665.626193,-6.928203,3.464102,-102.190998,-13.856406,2644.841583,3.464102,2753.960784,102.190998,good
-8.660254,3950.807892,-57.157677,27.712813,64.08588,-3940.415587,-27.712813,-3942.147638,58.889727,-3928.291232,3949.075841,-24.248711,-3878.061758,-1.732051,27.712813,-22.51666,1.732051,13.856406,3950.807892,3950.807892,-6.928203,0,-69.282032,-20.78461,3926.559181,1.732051,4002.769416,76.210236,good
-5.196152,2565.167246,-51.961524,32.908965,57.157677,-2553.04289,-32.908965,-2551.31084,53.693575,-2537.454433,2558.239043,-25.980762,-2506.277519,-5.196152,32.908965,-32.908965,0,19.052559,2561.703144,2565.167246,-5.196152,1.732051,-64.08588,-29.444864,2537.454433,5.196152,2610.200567,65.817931,good
-6.928203,8842.119373,-76.210236,48.497423,81.406388,-8831.727068,-45.033321,-8833.459119,79.674337,-8804.014255,8838.655271,-43.30127,-8753.784781,-8.660254,46.765372,-43.30127,-1.732051,31.176915,8836.92322,8840.387322,-5.196152,1.732051,-90.066642,-41.569219,8793.62195,5.196152,8914.865507,90.066642,good
-1.732051,17071.092759,-50.229473,58.889727,57.157677,-17062.432505,-62.353829,-17069.360709,51.961524,-17012.203032,17078.020963,-62.353829,-17020.863286,-1.732051,67.549981,-62.353829,-1.732051,58.889727,17074.556861,17074.556861,-6.928203,-5.196152,-62.353829,-64.08588,17008.73893,0,17121.322233,60.621778,good
-10.392305,11306.827672,-53.693575,109.119201,58.889727,-11298.167418,-109.119201,-11299.899469,53.693575,-11202.904623,11306.827672,-105.655099,-11239.27769,-3.464102,109.119201,-105.655099,1.732051,98.726896,11308.559723,11306.827672,-3.464102,0,-65.817931,-103.923048,11201.172573,-1.732051,11357.057145,69.282032,good
-6.928203,4770.067924,-53.693575,20.78461,57.157677,-4770.067924,-19.052559,-4763.139721,55.425626,-4756.211518,4768.335873,-19.052559,-4707.714095,-3.464102,22.51666,-15.588457,-1.732051,8.660254,4771.799975,4764.871772,-8.660254,-1.732051,-67.549981,-13.856406,4752.747416,1.732051,4818.565347,72.746134,good
-5.196152,6325.449549,-51.961524,15.588457,57.157677,-6318.521346,-20.78461,-6318.521346,53.693575,-6304.66494,6327.1816,-17.320508,-6266.559822,0,22.51666,-19.052559,0,22.51666,6328.913651,6323.717498,-3.464102,-1.732051,-60.621778,-25.980762,6297.736736,-1.732051,6368.750819,64.08588,good
-3.464102,4553.561573,-39.837169,29.444864,46.765372,-4555.293624,-29.444864,-4551.829522,39.837169,-4534.509014,4562.221827,-24.248711,-4513.724405,-1.732051,31.176915,-31.176915,1.732051,24.248711,4560.489776,4558.757726,-5.196152,0,-50.229473,-24.248711,4531.044913,3.464102,4589.93464,51.961524,good
-1.732051,5016.019139,-48.497423,39.837169,48.497423,-5012.555037,-43.30127,-5012.555037,48.497423,-4974.449919,5019.48324,-36.373067,-4964.057614,0,43.30127,-43.30127,1.732051,41.569219,5022.947342,5016.019139,-5.196152,-1.732051,-58.889727,-36.373067,4969.253767,3.464102,5061.05246,57.157677,good
-3.464102,3959.468146,-41.569219,45.033321,48.497423,-3950.807892,-48.497423,-3952.539943,45.033321,-3916.166876,3957.736095,-43.30127,-3907.506622,-1.732051,41.569219,-46.765372,-3.464102,32.908965,3959.468146,3956.004044,-6.928203,1.732051,-58.889727,-38.105118,3914.434825,0,3997.573264,58.889727,good
-8.660254,2144.2789,-83.138439,13.856406,86.60254,-2135.618646,-17.320508,-2133.886595,84.87049,-2128.690443,2140.814798,-15.588457,-2052.480207,-1.732051,17.320508,-12.124356,1.732051,8.660254,2146.010951,2142.546849,-6.928203,-3.464102,-91.798693,-13.856406,2126.958392,-1.732051,2218.757084,96.994845,good
-5.196152,1919.112295,-45.033321,20.78461,48.497423,-1905.255888,-27.712813,-1906.987939,43.30127,-1894.863583,1913.916142,-20.78461,-1861.954618,-1.732051,22.51666,-24.248711,1.732051,15.588457,1912.184092,1915.648193,-5.196152,0,-62.353829,-20.78461,1893.131533,3.464102,1953.753311,60.621778,good
-1.732051,1603.879048,-62.353829,20.78461,71.014083,-1600.414946,-20.78461,-1600.414946,71.014083,-1584.826489,1603.879048,-24.248711,-1539.793168,-5.196152,29.444864,-24.248711,-5.196152,19.052559,1602.146997,1603.879048,-3.464102,1.732051,-71.014083,-19.052559,1579.630337,1.732051,1666.232877,71.014083,good
-3.464102,3124.619657,-32.908965,34.641016,43.30127,-3110.76325,-38.105118,-3110.76325,39.837169,-3088.24659,3117.691454,-31.176915,-3074.390183,-1.732051,32.908965,-34.641016,-1.732051,22.51666,3121.155555,3115.959403,-5.196152,0,-51.961524,-27.712813,3084.782488,3.464102,3152.33247,53.693575,good
-8.660254,3303.02089,-58.889727,32.908965,71.014083,-3294.360636,-34.641016,-3296.092687,60.621778,-3275.308077,3297.824738,-31.176915,-3232.006807,-5.196152,31.176915,-32.908965,-5.196152,13.856406,3304.752941,3297.824738,-6.928203,0,-81.406388,-19.052559,3277.040128,1.732051,3361.910617,83.138439,good
-6.928203,1945.093057,-48.497423,34.641016,48.497423,-1941.628955,-31.176915,-1939.896904,43.30127,-1922.576396,1946.825108,-27.712813,-1893.131533,-1.732051,27.712813,-25.980762,5.196152,15.588457,1946.825108,1943.361006,-8.660254,1.732051,-58.889727,-17.320508,1924.308447,-1.732051,1984.930225,62.353829,bad
-12.124356,10970.809815,-67.549981,88.334591,83.138439,-10955.221358,-88.334591,-10960.41751,71.014083,-10887.671376,10963.881612,-93.530744,-10882.475224,-5.196152,86.60254,-84.87049,-1.732051,69.282032,10970.809815,10965.613663,-3.464102,-3.464102,-93.530744,-81.406388,10885.939326,1.732051,11040.091847,91.798693,bad
-6.928203,2388.498064,-72.746134,53.693575,84.87049,-2383.301911,-46.765372,-2379.83781,72.746134,-2345.196793,2386.766013,-46.765372,-2298.431422,-5.196152,48.497423,-46.765372,-1.732051,31.176915,2390.230114,2383.301911,-3.464102,0,-88.334591,-34.641016,2346.928844,3.464102,2459.512147,86.60254,good
-6.928203,4343.983425,-60.621778,55.425626,74.478185,-4326.662917,-58.889727,-4330.127019,62.353829,-4283.361647,4338.787273,-51.961524,-4266.041139,-1.732051,57.157677,-57.157677,0,43.30127,4340.519324,4337.055222,-1.732051,-5.196152,-84.87049,-50.229473,4285.093698,3.464102,4402.873153,74.478185,good
-3.464102,4385.552645,-50.229473,48.497423,57.157677,-4375.16034,-50.229473,-4375.16034,51.961524,-4338.787273,4382.088543,-39.837169,-4323.198816,-10.392305,48.497423,-53.693575,-1.732051,39.837169,4382.088543,4387.284696,-5.196152,-1.732051,-67.549981,-45.033321,4331.85907,0,4428.853915,58.889727,good
-13.856406,9219.706449,-60.621778,32.908965,64.08588,-9219.706449,-27.712813,-9216.242347,58.889727,-9197.189788,9223.17055,-36.373067,-9155.620569,-5.196152,34.641016,-24.248711,1.732051,22.51666,9226.634652,9217.974398,-1.732051,1.732051,-64.08588,-31.176915,9188.529534,-3.464102,9273.400024,67.549981,good
-5.196152,11363.985348,-34.641016,81.406388,45.033321,-11357.057145,-86.60254,-11360.521247,38.105118,-11277.382808,11367.44945,-81.406388,-11320.684078,1.732051,86.60254,-86.60254,-3.464102,81.406388,11367.44945,11360.521247,-1.732051,-3.464102,-50.229473,-79.674337,11279.114859,-1.732051,11398.626365,46.765372,bad
-6.928203,5149.387051,-41.569219,25.980762,41.569219,-5135.530644,-27.712813,-5138.994746,36.373067,-5119.942187,5144.190898,-22.51666,-5100.889628,-6.928203,29.444864,-25.980762,0,15.588457,5142.458848,5149.387051,-6.928203,0,-53.693575,-15.588457,5125.13834,1.732051,5180.563965,50.229473,bad
-10.392305,2092.317376,-38.105118,20.78461,46.765372,-2087.121223,-20.78461,-2083.657122,38.105118,-2080.19302,2092.317376,-20.78461,-2047.284055,-6.928203,24.248711,-22.51666,-1.732051,8.660254,2095.781477,2092.317376,-8.660254,1.732051,-51.961524,-17.320508,2074.996867,3.464102,2120.030188,55.425626,good
-13.856406,2083.657122,-51.961524,17.320508,65.817931,-2069.800715,-19.052559,-2073.264817,51.961524,-2068.068664,2074.996867,-19.052559,-2010.910988,-3.464102,17.320508,-15.588457,0,-3.464102,2080.19302,2073.264817,-6.928203,3.464102,-69.282032,-8.660254,2068.068664,3.464102,2125.226341,71.014083,bad
-6.928203,4288.5578,-72.746134,41.569219,81.406388,-4286.825749,-45.033321,-4279.897546,76.210236,-4257.380885,4292.021901,-43.30127,-4212.347564,-8.660254,45.033321,-41.569219,-1.732051,29.444864,4293.753952,4292.021901,-5.196152,-1.732051,-90.066642,-36.373067,4252.184733,1.732051,4361.303933,91.798693,good
-5.196152,1972.80587,-34.641016,19.052559,48.497423,-1962.413565,-22.51666,-1965.877667,38.105118,-1958.949463,1971.073819,-19.052559,-1929.5046,0,19.052559,-20.78461,0,8.660254,1972.80587,1972.80587,-8.660254,-1.732051,-55.425626,-15.588457,1957.217413,5.196152,2003.982784,62.353829,good
-5.196152,24295.476678,-36.373067,105.655099,50.229473,-24286.816424,-109.119201,-24293.744627,41.569219,-24193.28568,24298.940779,-103.923048,-24248.711306,-3.464102,105.655099,-109.119201,-3.464102,95.262794,24297.208729,24297.208729,0,0,-57.157677,-100.458947,24193.28568,-1.732051,24337.045897,55.425626,bad
-8.660254,13158.389985,-107.38715,50.229473,110.851252,-13153.193833,-55.425626,-13147.99768,112.583302,-13108.160512,13160.122036,-60.621778,-13047.538733,-5.196152,58.889727,-50.229473,0,50.229473,13165.318188,13153.193833,-6.928203,-3.464102,-116.047404,-55.425626,13096.036156,1.732051,13260.580983,119.511506,good
-1.732051,5332.984437,-64.08588,55.425626,69.282032,-5326.056233,-57.157677,-5322.592132,69.282032,-5284.487014,5332.984437,-53.693575,-5258.506252,-6.928203,53.693575,-53.693575,-3.464102,45.033321,5334.716487,5327.788284,-3.464102,-1.732051,-77.942286,-50.229473,5274.094709,3.464102,5395.338266,77.942286,good
0,2320.948082,-50.229473,17.320508,58.889727,-2310.555777,-22.51666,-2308.823726,53.693575,-2298.431422,2315.75193,-15.588457,-2258.594253,-6.928203,20.78461,-20.78461,-3.464102,5.196152,2315.75193,2319.216031,-6.928203,0,-71.014083,-8.660254,2300.163472,3.464102,2369.445505,71.014083,bad
-1.732051,762.102355,-39.837169,15.588457,38.105118,-748.245949,-19.052559,-749.978,34.641016,-744.781847,751.71005,-6.928203,-708.40878,-6.928203,15.588457,-20.78461,1.732051,6.928203,753.442101,756.906203,-5.196152,0,-51.961524,-6.928203,743.049796,5.196152,786.351067,43.30127,bad
-5.196152,2125.226341,-36.373067,25.980762,48.497423,-2123.49429,-25.980762,-2121.762239,36.373067,-2107.905833,2128.690443,-20.78461,-2087.121223,-1.732051,22.51666,-27.712813,1.732051,17.320508,2130.422493,2128.690443,-5.196152,1.732051,-51.961524,-19.052559,2107.905833,0,2159.867357,53.693575,bad
-3.464102,1368.320138,-109.119201,22.51666,117.779455,-1366.588087,-22.51666,-1363.123986,109.119201,-1357.927833,1373.51629,-17.320508,-1254.004785,-3.464102,22.51666,-22.51666,3.464102,10.392305,1371.78424,1371.78424,-8.660254,0,-121.243557,-17.320508,1352.731681,1.732051,1470.511136,126.439709,good
-8.660254,4451.370575,-36.373067,53.693575,39.837169,-4447.906474,-51.961524,-4446.174423,34.641016,-4404.605204,4451.370575,-50.229473,-4414.997508,-5.196152,51.961524,-53.693575,0,46.765372,4454.834677,4453.102626,-5.196152,3.464102,-43.30127,-46.765372,4404.605204,0,4479.083388,46.765372,bad
0,431.280651,-71.014083,15.588457,74.478185,-431.280651,-12.124356,-426.084499,71.014083,-427.816549,434.744753,-12.124356,-363.73067,-5.196152,13.856406,-13.856406,1.732051,12.124356,433.012702,434.744753,-1.732051,0,-79.674337,-13.856406,419.156295,3.464102,498.830633,77.942286,good
-8.660254,3264.915772,-38.105118,41.569219,41.569219,-3254.523467,-39.837169,-3254.523467,36.373067,-3228.542705,3256.255518,-36.373067,-3216.41835,-1.732051,38.105118,-36.373067,0,27.712813,3266.647823,3263.183721,-10.392305,0,-53.693575,-31.176915,3230.274756,5.196152,3292.628585,57.157677,bad
-10.392305,11123.230286,-95.262794,90.066642,105.655099,-11105.909778,-91.798693,-11109.37388,95.262794,-11031.431593,11114.570032,-90.066642,-11008.914933,-6.928203,88.334591,-91.798693,0,74.478185,11118.034134,11114.570032,-6.928203,1.732051,-110.851252,-79.674337,11031.431593,3.464102,11206.368725,109.119201,bad
-3.464102,2215.292983,-60.621778,39.837169,69.282032,-2203.168627,-43.30127,-2201.436576,62.353829,-2175.455814,2211.828881,-45.033321,-2144.2789,-8.660254,43.30127,-45.033321,-1.732051,38.105118,2211.828881,2208.36478,-8.660254,-1.732051,-72.746134,-48.497423,2163.331459,1.732051,2263.790405,72.746134,good
-3.464102,11092.053372,-57.157677,36.373067,57.157677,-11081.661067,-41.569219,-11086.857219,57.157677,-11048.752101,11092.053372,-39.837169,-11034.895695,-1.732051,45.033321,-43.30127,3.464102,39.837169,11097.249524,11093.785422,-5.196152,0,-64.08588,-41.569219,11045.288,0,11142.282845,65.817931,good
-6.928203,3438.120853,-36.373067,45.033321,36.373067,-3432.924701,-46.765372,-3438.120853,31.176915,-3401.747786,3439.852904,-43.30127,-3405.211888,0,45.033321,-45.033321,1.732051,41.569219,3445.049056,3445.049056,-10.392305,0,-43.30127,-41.569219,3400.015735,3.464102,3467.565717,55.425626,bad
-1.732051,1319.822715,-72.746134,19.052559,76.210236,-1314.626563,-20.78461,-1314.626563,69.282032,-1307.69836,1321.554766,-13.856406,-1243.61248,-3.464102,17.320508,-20.78461,3.464102,8.660254,1318.090665,1319.822715,-6.928203,1.732051,-84.87049,-12.124356,1305.966309,1.732051,1385.640646,86.60254,good
-5.196152,4510.260303,-48.497423,46.765372,48.497423,-4506.796201,-45.033321,-4501.600049,48.497423,-4470.423134,4511.992354,-48.497423,-4456.566728,-6.928203,48.497423,-45.033321,1.732051,39.837169,4513.724405,4508.528252,-12.124356,1.732051,-55.425626,-45.033321,4463.494931,0,4546.63337,58.889727,good
-3.464102,5852.599679,-67.549981,6.928203,69.282032,-5850.867628,-8.660254,-5852.599679,69.282032,-5852.599679,5857.795831,-8.660254,-5790.24585,-8.660254,8.660254,-12.124356,-3.464102,6.928203,5856.06378,5852.599679,0,1.732051,-69.282032,-8.660254,5843.939425,-1.732051,5914.953508,69.282032,good
-3.464102,6916.078875,-46.765372,64.08588,45.033321,-6907.418621,-67.549981,-6905.68657,48.497423,-6850.260944,6912.614773,-64.08588,-6862.3853,-5.196152,71.014083,-71.014083,1.732051,62.353829,6916.078875,6919.542976,-3.464102,1.732051,-57.157677,-60.621778,6845.064792,6.928203,6957.648094,51.961524,good
-8.660254,20020.775285,-38.105118,43.30127,39.837169,-20017.311183,-45.033321,-20015.579132,39.837169,-19982.670167,20024.239386,-46.765372,-19982.670167,-6.928203,53.693575,-41.569219,0,39.837169,20029.435539,20024.239386,-10.392305,0,-45.033321,-43.30127,19975.741964,1.732051,20051.952199,53.693575,bad
-5.196152,7581.186385,-53.693575,32.908965,62.353829,-7581.186385,-32.908965,-7581.186385,55.425626,-7555.205623,7588.114588,-31.176915,-7522.296657,1.732051,32.908965,-32.908965,0,27.712813,7589.846639,7582.918436,-8.660254,-1.732051,-71.014083,-31.176915,7555.205623,0,7636.612011,76.210236,good
-5.196152,7416.641558,-39.837169,58.889727,46.765372,-7406.249253,-58.889727,-7407.981304,38.105118,-7359.483881,7416.641558,-57.157677,-7366.412085,-3.464102,62.353829,-57.157677,0,46.765372,7414.909507,7411.445406,-15.588457,-1.732051,-55.425626,-46.765372,7361.215932,3.464102,7449.550523,57.157677,bad
-5.196152,4028.750178,-50.229473,39.837169,55.425626,-4021.821975,-46.765372,-4025.286077,51.961524,-3980.252756,4027.018128,-46.765372,-3971.592502,3.464102,43.30127,-45.033321,-1.732051,41.569219,4032.21428,4023.554026,-3.464102,-1.732051,-64.08588,-41.569219,3985.448908,1.732051,4075.51555,64.08588,good
-6.928203,1818.653348,-31.176915,19.052559,39.837169,-1808.261043,-25.980762,-1811.725145,31.176915,-1799.600789,1816.921297,-19.052559,-1777.084129,0,22.51666,-25.980762,3.464102,10.392305,1815.189246,1822.11745,-10.392305,1.732051,-46.765372,-20.78461,1801.33284,6.928203,1841.170008,57.157677,good
-6.928203,4304.146257,-29.444864,45.033321,38.105118,-4293.753952,-51.961524,-4297.218054,29.444864,-4259.112936,4302.414206,-46.765372,-4260.844987,-1.732051,41.569219,-48.497423,3.464102,32.908965,4298.950104,4305.878308,-3.464102,0,-48.497423,-48.497423,4264.309088,3.464102,4326.662917,51.961524,good
-1.732051,3117.691454,-41.569219,24.248711,50.229473,-3103.835047,-27.712813,-3109.0312,43.30127,-3091.710692,3109.0312,-19.052559,-3069.194031,-1.732051,20.78461,-25.980762,0,19.052559,3114.227352,3119.423504,-1.732051,-6.928203,-64.08588,-19.052559,3088.24659,3.464102,3160.992724,55.425626,good
-8.660254,4347.447527,-41.569219,27.712813,43.30127,-4345.715476,-27.712813,-4347.447527,39.837169,-4321.466765,4349.179578,-32.908965,-4309.342409,-1.732051,32.908965,-27.712813,0,27.712813,4354.37573,4347.447527,-8.660254,3.464102,-46.765372,-25.980762,4321.466765,0,4380.356492,51.961524,good
-3.464102,2203.168627,-64.08588,24.248711,69.282032,-2204.900678,-24.248711,-2203.168627,60.621778,-2187.58017,2208.36478,-19.052559,-2146.010951,-3.464102,20.78461,-27.712813,3.464102,20.78461,2210.09683,2210.09683,-3.464102,1.732051,-76.210236,-17.320508,2184.116068,0,2265.522456,72.746134,bad
-6.928203,9089.802638,-45.033321,32.908965,45.033321,-9086.338537,-39.837169,-9081.142384,48.497423,-9053.429571,9093.26674,-38.105118,-9043.037266,-1.732051,41.569219,-34.641016,3.464102,38.105118,9098.462892,9089.802638,-8.660254,-1.732051,-48.497423,-39.837169,9044.769317,0,9127.907756,55.425626,good
-6.928203,5248.113947,-55.425626,24.248711,57.157677,-5241.185744,-31.176915,-5241.185744,57.157677,-5220.401134,5248.113947,-29.444864,-5189.224219,-1.732051,27.712813,-27.712813,0,22.51666,5253.310099,5244.649845,-6.928203,0,-65.817931,-24.248711,5215.204982,-1.732051,5298.34342,65.817931,good
-5.196152,741.317746,-79.674337,15.588457,84.87049,-737.853644,-12.124356,-736.121593,79.674337,-734.389542,739.585695,-10.392305,-659.911358,-5.196152,10.392305,-10.392305,-3.464102,5.196152,744.781847,748.245949,1.732051,-1.732051,-91.798693,-12.124356,734.389542,1.732051,822.724134,88.334591,good
-5.196152,1685.285436,-41.569219,31.176915,43.30127,-1688.749537,-31.176915,-1687.017487,39.837169,-1659.304674,1692.213639,-31.176915,-1652.37647,-1.732051,32.908965,-32.908965,3.464102,32.908965,1695.677741,1690.481588,-6.928203,1.732051,-48.497423,-31.176915,1652.37647,-1.732051,1723.390554,50.229473,bad
-6.928203,1453.190628,-41.569219,25.980762,43.30127,-1451.458577,-25.980762,-1456.654729,36.373067,-1437.60217,1461.850882,-27.712813,-1418.549611,-3.464102,29.444864,-27.712813,0,22.51666,1460.118831,1456.654729,-12.124356,-1.732051,-48.497423,-19.052559,1434.138069,1.732051,1487.831644,50.229473,good
-10.392305,2701.99926,-91.798693,27.712813,95.262794,-2684.678752,-27.712813,-2686.410803,86.60254,-2676.018498,2695.071057,-27.712813,-2592.880059,-3.464102,27.712813,-22.51666,3.464102,10.392305,2698.535158,2691.606955,0,1.732051,-109.119201,-17.320508,2672.554396,0,2781.673597,102.190998,bad
-1.732051,2249.933999,-124.707658,5.196152,131.635861,-2241.273745,-10.392305,-2241.273745,129.903811,-2243.005796,2248.201948,-8.660254,-2120.030188,-5.196152,10.392305,-12.124356,-3.464102,10.392305,2249.933999,2251.66605,0,-1.732051,-138.564065,-6.928203,2234.345542,5.196152,2376.373708,135.099963,good
-6.928203,2206.632729,-58.889727,29.444864,71.014083,-2192.776322,-31.176915,-2196.240424,64.08588,-2177.187865,2203.168627,-31.176915,-2128.690443,-3.464102,32.908965,-27.712813,0,19.052559,2204.900678,2203.168627,-5.196152,-3.464102,-72.746134,-25.980762,2175.455814,3.464102,2262.058355,79.674337,bad
-3.464102,2412.746775,-50.229473,39.837169,53.693575,-2409.282673,-41.569219,-2405.818572,51.961524,-2372.909606,2412.746775,-38.105118,-2359.0532,-3.464102,38.105118,-41.569219,1.732051,39.837169,2412.746775,2416.210877,0,1.732051,-60.621778,-46.765372,2371.177556,0,2461.244198,64.08588,good
-5.196152,3838.22459,-31.176915,24.248711,45.033321,-3827.832285,-27.712813,-3829.564336,34.641016,-3813.975878,3834.760488,-19.052559,-3794.923319,3.464102,24.248711,-24.248711,0,13.856406,3838.22459,3838.22459,-8.660254,-1.732051,-50.229473,-19.052559,3815.707929,1.732051,3865.937402,57.157677,good
-3.464102,4269.505241,-36.373067,46.765372,51.961524,-4262.577037,-46.765372,-4262.577037,46.765372,-4227.936021,4271.237291,-43.30127,-4219.275767,-5.196152,46.765372,-48.497423,-8.660254,32.908965,4264.309088,4260.844987,-3.464102,-1.732051,-55.425626,-41.569219,4226.20397,0,4307.610358,51.961524,good
-5.196152,2002.250734,-64.08588,25.980762,64.08588,-1998.786632,-24.248711,-1993.59048,60.621778,-1988.394327,2000.518683,-19.052559,-1936.432803,-5.196152,24.248711,-22.51666,1.732051,15.588457,2002.250734,2005.714835,-5.196152,0,-76.210236,-24.248711,1981.466124,6.928203,2064.604563,79.674337,good
-8.660254,5022.947342,-62.353829,20.78461,53.693575,-5024.679393,-22.51666,-5019.48324,57.157677,-5009.090935,5028.143494,-24.248711,-4972.717869,-8.660254,27.712813,-22.51666,5.196152,24.248711,5031.607596,5029.875545,-10.392305,0,-58.889727,-20.78461,5000.430681,1.732051,5071.444765,62.353829,good
-8.660254,6263.09572,-45.033321,20.78461,46.765372,-6254.435466,-20.78461,-6259.631619,45.033321,-6247.507263,6264.827771,-27.712813,-6216.330348,-5.196152,22.51666,-17.320508,-3.464102,15.588457,6268.291873,6264.827771,-3.464102,-1.732051,-58.889727,-20.78461,6242.31111,3.464102,6308.129041,60.621778,good
-5.196152,2863.079985,-103.923048,24.248711,112.583302,-2861.347934,-22.51666,-2859.615883,107.38715,-2852.68768,2866.544087,-27.712813,-2760.888987,-5.196152,24.248711,-22.51666,-3.464102,13.856406,2866.544087,2868.276137,-6.928203,0,-117.779455,-24.248711,2844.027426,5.196152,2967.003033,124.707658,good
-10.392305,4870.526871,-46.765372,46.765372,48.497423,-4868.79482,-48.497423,-4865.330718,43.30127,-4832.421753,4873.990972,-51.961524,-4827.225601,-6.928203,50.229473,-46.765372,1.732051,43.30127,4880.919176,4872.258922,-8.660254,-1.732051,-51.961524,-43.30127,4827.225601,1.732051,4908.631989,55.425626,good
-3.464102,13970.721814,-32.908965,67.549981,51.961524,-13962.06156,-67.549981,-13965.525661,43.30127,-13913.564137,13970.721814,-62.353829,-13923.956442,-6.928203,65.817931,-65.817931,-3.464102,50.229473,13968.989763,13968.989763,-3.464102,0,-51.961524,-64.08588,13906.635934,5.196152,14005.36283,53.693575,bad
-6.928203,3857.277148,-79.674337,50.229473,90.066642,-3846.884844,-48.497423,-3843.420742,84.87049,-3810.511777,3848.616894,-46.765372,-3762.014354,-1.732051,50.229473,-45.033321,-5.196152,34.641016,3853.813047,3850.348945,-3.464102,-5.196152,-100.458947,-41.569219,3810.511777,6.928203,3933.487384,98.726896,good
-8.660254,2376.373708,-41.569219,48.497423,48.497423,-2371.177556,-50.229473,-2371.177556,39.837169,-2333.072438,2378.105759,-46.765372,-2331.340387,-3.464102,48.497423,-50.229473,1.732051,43.30127,2381.56986,2376.373708,-6.928203,0,-51.961524,-41.569219,2334.804489,0,2409.282673,55.425626,bad
-6.928203,6126.263706,-55.425626,64.08588,67.549981,-6115.871402,-67.549981,-6119.335503,62.353829,-6062.177826,6124.531656,-69.282032,-6058.713725,-3.464102,64.08588,-67.549981,-5.196152,53.693575,6124.531656,6119.335503,-5.196152,0,-77.942286,-62.353829,6060.445776,-1.732051,6179.957281,76.210236,good
-6.928203,6706.500727,-112.583302,29.444864,117.779455,-6704.768676,-31.176915,-6703.036625,116.047404,-6680.519965,6709.964829,-34.641016,-6590.453323,-5.196152,38.105118,-32.908965,-1.732051,25.980762,6709.964829,6709.964829,-8.660254,3.464102,-122.975607,-34.641016,6675.323812,1.732051,6810.423775,126.439709,good
